Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2
ETH,0.2,0.7000000000000001,88.71951219512195,87.49327595481442,90.48400866881198,80.5815160955348,88.69346733668341
ETH,0.2,0.8,87.9954268292683,87.57502463495476,90.54311420503053,79.92384908272759,88.75830766736911
ETH,0.2,0.9,86.75521821631878,87.66216337120873,90.7072962500821,79.12772585669782,88.82314799805478
ETH,0.30000000000000004,0.1,90.72519083969466,86.84614689673865,89.89952058842844,82.27760470751126,88.19905981520506
ETH,0.30000000000000004,0.2,90.45437189767087,86.9894509061401,90.03743350627175,82.00069228106611,88.3044253525693
ETH,0.30000000000000004,0.30000000000000004,90.30534351145039,87.10983178915174,90.21475011492743,81.89685012114919,88.3854757659264
ETH,0.30000000000000004,0.4,90.03436426116839,87.214734950584,90.29355749655218,81.61993769470405,88.4665261792835
ETH,0.30000000000000004,0.5,89.76708667430316,87.32938218390804,90.33296118736455,81.37763932156456,88.56378667531204
ETH,0.30000000000000004,0.6000000000000001,89.13457872664887,87.4102656137832,90.41176856898929,80.92765662859121,88.62862700599773
ETH,0.30000000000000004,0.7000000000000001,88.71951219512195,87.49327595481442,90.48400866881198,80.5815160955348,88.69346733668341
ETH,0.30000000000000004,0.8,87.9954268292683,87.57502463495476,90.54311420503053,79.92384908272759,88.75830766736911
ETH,0.30000000000000004,0.9,86.75521821631878,87.66216337120873,90.7072962500821,79.12772585669782,88.82314799805478
ETH,0.4,0.1,90.72872949256009,86.8304579532111,89.91922243383463,82.31221876081689,88.18284973253364
ETH,0.4,0.2,90.45801526717557,86.97376724060219,90.05713535167794,82.03530633437175,88.28821526989788
ETH,0.4,0.30000000000000004,90.30904235024799,87.09416314416764,90.23445196033362,81.93146417445483,88.36926568325498
ETH,0.4,0.4,90.04576659038902,87.19906575637802,90.32639390556248,81.72377985462099,88.45031609661208
ETH,0.4,0.5,89.77489507821443,87.31370084395762,90.3592303145728,81.44686742817584,88.54757659264062
ETH,0.4,0.6000000000000001,89.13871951219512,87.39458101561098,90.43147041439548,80.96227068189685,88.61241692332631
ETH,0.4,0.7000000000000001,88.72380952380952,87.47759053424167,90.50371051421816,80.61613014884043,88.677257254012
ETH,0.4,0.8,88.0,87.55933721450963,90.56281605043672,79.95846313603323,88.74209758469767
ETH,0.4,0.9,86.76024279210925,87.64648000715628,90.72699809548827,79.16233991000347,88.80693791538337
ETH,0.5,0.1,90.73579870377431,86.79126038280968,89.96519340644907,82.38144686742818,88.14232452585509
ETH,0.5,0.2,90.465293668955,86.9345828077131,90.10310632429237,82.10453444098303,88.24769006321932
ETH,0.5,0.30000000000000004,90.31643156690812,87.05501618122977,90.28042293294806,82.00069228106611,88.32874047657643
ETH,0.5,0.4,90.05335365853658,87.15991739247553,90.37236487817692,81.79300796123226,88.40979088993353
ETH,0.5,0.5,89.79047619047618,87.28235505295278,90.41176856898929,81.58532364139842,88.51515642729778
ETH,0.5,0.6000000000000001,89.14699162223914,87.36322869955157,90.47087410520786,81.03149878850815,88.57999675798347
ETH,0.5,0.7000000000000001,88.73239436619718,87.44623655913979,90.54311420503053,80.68535825545172,88.64483708866915
ETH,0.5,0.8,88.00913589645984,87.54365541327125,90.58908517764496,80.02769124264452,88.72588750202625
ETH,0.5,0.9,86.77028051554207,87.63080225382345,90.75326722269652,79.23156801661474,88.79072783271195
ETH,0.6000000000000001,0.1,90.71810542398777,86.8304579532111,89.89952058842844,82.20837660089997,88.18284973253364
ETH,0.6000000000000001,0.2,90.4434250764526,86.98160836639019,90.02429894266763,81.89685012114919,88.29632031123359
ETH,0.6000000000000001,0.30000000000000004,90.29423003439052,87.09416314416764,90.20818283312538,81.79300796123226,88.36926568325498
ETH,0.6000000000000001,0.4,90.0267481849446,87.19906575637802,90.29355749655218,81.55070958809276,88.45031609661208
ETH,0.6000000000000001,0.5,89.75926633549867,87.3215408099129,90.32639390556248,81.30841121495327,88.55568163397633
ETH,0.6000000000000001,0.6000000000000001,89.13871951219512,87.40242261103633,90.42490313259341,80.96227068189685,88.62052196466202
ETH,0.6000000000000001,0.7000000000000001,88.72380952380952,87.48543254146122,90.4971432324161,80.61613014884043,88.6853622953477
ETH,0.6000000000000001,0.8,88.0,87.58287045332378,90.54311420503053,79.95846313603323,88.7664127087048
ETH,0.6000000000000001,0.9,86.76024279210925,87.67000715819614,90.7072962500821,79.16233991000347,88.8312530393905
ETH,0.7000000000000001,0.1,90.71455865494842,86.81477467714261,89.90608787023051,82.17376254759432,88.1666396498622
ETH,0.7000000000000001,0.2,90.4434250764526,86.96592752839372,90.03743350627175,81.89685012114919,88.28011022856217
ETH,0.7000000000000001,0.30000000000000004,90.29423003439052,87.0863309352518,90.21475011492743,81.79300796123226,88.36116064191928
ETH,0.7000000000000001,0.4,90.0267481849446,87.1912332704572,90.30012477835425,81.55070958809276,88.44221105527639
ETH,0.7000000000000001,0.5,89.75926633549867,87.31370084395762,90.33296118736455,81.30841121495327,88.54757659264062
ETH,0.7000000000000001,0.6000000000000001,89.13871951219512,87.39458101561098,90.43147041439548,80.96227068189685,88.61241692332631
ETH,0.7000000000000001,0.7000000000000001,88.72810357958872,87.47759053424167,90.51027779602022,80.65074420214607,88.677257254012
ETH,0.7000000000000001,0.8,88.004569687738,87.57502463495476,90.55624876863466,79.99307718933886,88.75830766736911
ETH,0.7000000000000001,0.9,86.76526355707243,87.66216337120873,90.72043081368622,79.1969539633091,88.82314799805478
ETH,0.8,0.1,90.70034443168772,86.79126038280968,89.89952058842844,82.03530633437175,88.14232452585509
ETH,0.8,0.2,90.42879019908116,86.94241686942416,90.03086622446969,81.75839390792662,88.25579510455503
ETH,0.8,0.30000000000000004,90.2793723689246,87.06284275824868,90.20818283312538,81.6545517480097,88.33684551791214
ETH,0.8,0.4,90.01148105625718,87.17557251908397,90.28699021475012,81.4122533748702,88.42600097260495
ETH,0.8,0.5,89.74358974358975,87.29802513464992,90.31982662376042,81.1699550017307,88.5313665099692
ETH,0.8,0.6000000000000001,89.12213740458014,87.37890204520991,90.41833585079135,80.82381446867429,88.59620684065489
ETH,0.8,0.7000000000000001,88.71090770404273,87.46191073669117,90.4971432324161,80.5122879889235,88.66104717134058
ETH,0.8,0.8,88.01369863013699,87.55933721450963,90.58251789584291,80.06230529595015,88.74209758469767
ETH,0.8,0.9,86.77028051554207,87.64648000715628,90.7401326590924,79.23156801661474,88.80693791538337
ETH,0.9,0.1,90.69322098812715,86.80693516344591,89.8732514612202,81.96607822776048,88.15853460852651
ETH,0.9,0.2,90.42145593869732,86.95808922938261,90.00459709726144,81.68916580131534,88.27200518722645
ETH,0.9,0.30000000000000004,90.27192646495595,87.07850013487996,90.18191370591711,81.58532364139842,88.35305560058356
ETH,0.9,0.4,90.00382995021064,87.18340219148554,90.26728836934393,81.34302526825891,88.43410601394068
ETH,0.9,0.5,89.73573343546533,87.30586228566298,90.30012477835425,81.10072689511942,88.53947155130491
ETH,0.9,0.6000000000000001,89.11382734912146,87.38674082712838,90.39863400538518,80.754586362063,88.6043118819906
ETH,0.9,0.7000000000000001,88.70229007633587,87.46974993277763,90.47744138700992,80.44305988231221,88.66915221267628
ETH,0.9,0.8,88.0,87.56718022214261,90.55624876863466,79.95846313603323,88.7502026260334
ETH,0.9,0.9,86.78030303030303,87.65432098765432,90.74669994089446,79.30079612322602,88.81504295671908
DLM,0.1,0.1,30.158730158730158,99.83024288325933,63.4962068684232,19.289340101522843,99.89222351185542
DLM,0.1,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.1,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.1,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.1,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.1,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.1,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.1,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.1,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.2,0.1,29.599999999999998,99.83024288325933,63.48804959621502,18.781725888324875,99.89222351185542
DLM,0.2,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.2,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.2,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.2,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.2,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.2,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.2,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.2,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.30000000000000004,0.1,29.599999999999998,99.83024288325933,63.48804959621502,18.781725888324875,99.89222351185542
DLM,0.30000000000000004,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.30000000000000004,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.30000000000000004,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.30000000000000004,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.30000000000000004,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.30000000000000004,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.30000000000000004,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.30000000000000004,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.4,0.1,29.599999999999998,99.83024288325933,63.48804959621502,18.781725888324875,99.89222351185542
DLM,0.4,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.4,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.4,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.4,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.4,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.4,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.4,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.4,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.5,0.1,29.599999999999998,99.83024288325933,63.48804959621502,18.781725888324875,99.89222351185542
DLM,0.5,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.5,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.5,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.5,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.5,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.5,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.5,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.5,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.6000000000000001,0.1,29.599999999999998,99.83024288325933,63.48804959621502,18.781725888324875,99.89222351185542
DLM,0.6000000000000001,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.6000000000000001,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.6000000000000001,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.6000000000000001,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.6000000000000001,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.6000000000000001,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.6000000000000001,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.6000000000000001,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.7000000000000001,0.1,29.599999999999998,99.83024288325933,63.48804959621502,18.781725888324875,99.89222351185542
DLM,0.7000000000000001,0.2,29.599999999999998,99.83075120427027,63.67566685700302,18.781725888324875,99.89222351185542
DLM,0.7000000000000001,0.30000000000000004,29.599999999999998,99.83110302715343,63.8061832123338,18.781725888324875,99.89222351185542
DLM,0.7000000000000001,0.4,29.599999999999998,99.84431759211209,63.8959132066237,18.781725888324875,99.90051401094347
DLM,0.7000000000000001,0.5,29.599999999999998,99.84451930551957,63.977485928705434,18.781725888324875,99.90051401094347
DLM,0.7000000000000001,0.6000000000000001,29.365079365079367,99.84476067270374,64.08353046741169,18.781725888324875,99.90051401094347
DLM,0.7000000000000001,0.7000000000000001,29.365079365079367,99.84494120687427,64.15694591728526,18.781725888324875,99.90051401094347
DLM,0.7000000000000001,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.7000000000000001,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.8,0.1,29.03225806451613,99.83024288325933,63.47989232400685,18.274111675126903,99.89222351185542
DLM,0.8,0.2,29.03225806451613,99.83075120427027,63.66750958479484,18.274111675126903,99.89222351185542
DLM,0.8,0.30000000000000004,29.03225806451613,99.83110302715343,63.798025940125626,18.274111675126903,99.89222351185542
DLM,0.8,0.4,29.03225806451613,99.84431759211209,63.88775593441554,18.274111675126903,99.90051401094347
DLM,0.8,0.5,29.03225806451613,99.84451930551957,63.96932865649727,18.274111675126903,99.90051401094347
DLM,0.8,0.6000000000000001,28.799999999999997,99.84476067270374,64.07537319520353,18.274111675126903,99.90051401094347
DLM,0.8,0.7000000000000001,28.799999999999997,99.84494120687427,64.14878864507708,18.274111675126903,99.90051401094347
DLM,0.8,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.8,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
DLM,0.9,0.1,29.03225806451613,99.83024288325933,63.47989232400685,18.274111675126903,99.89222351185542
DLM,0.9,0.2,29.03225806451613,99.83075120427027,63.66750958479484,18.274111675126903,99.89222351185542
DLM,0.9,0.30000000000000004,29.03225806451613,99.83110302715343,63.798025940125626,18.274111675126903,99.89222351185542
DLM,0.9,0.4,29.03225806451613,99.84431759211209,63.88775593441554,18.274111675126903,99.90051401094347
DLM,0.9,0.5,29.03225806451613,99.84451930551957,63.96932865649727,18.274111675126903,99.90051401094347
DLM,0.9,0.6000000000000001,28.799999999999997,99.84476067270374,64.07537319520353,18.274111675126903,99.90051401094347
DLM,0.9,0.7000000000000001,28.799999999999997,99.84494120687427,64.14878864507708,18.274111675126903,99.90051401094347
DLM,0.9,0.8,28.57142857142857,99.84516129032258,64.24667591157517,18.274111675126903,99.90051401094347
DLM,0.9,0.9,28.57142857142857,99.84561945194905,64.43429317236317,18.274111675126903,99.90051401094347
KAN,0.1,0.1,83.56164383561644,92.94733600246381,95.39404183393196,83.19694489907256,93.30370197087548
KAN,0.1,0.2,83.16885964912281,92.99206300375316,95.48383688992182,82.76050190943808,93.33879174220715
KAN,0.1,0.30000000000000004,82.56578947368422,93.03112313937754,95.51024720050708,82.16039279869068,93.3738815135388
KAN,0.1,0.4,82.17224355458036,93.06930693069307,95.52081132474119,81.7239498090562,93.40897128487046
KAN,0.1,0.5,81.78826110806364,93.1021763187016,95.54722163532642,81.34206219312603,93.43821276098018
KAN,0.1,0.6000000000000001,80.84522502744237,93.14731731301087,95.56834988379464,80.36006546644845,93.47915082753377
KAN,0.1,0.7000000000000001,80.13172338090011,93.18098046443052,95.60532431861398,79.65084560829241,93.50839230364349
KAN,0.1,0.8,79.41822173435786,93.2461472339903,95.65286287766745,78.9416257501364,93.56687525586291
KAN,0.1,0.9,78.48518111964874,93.29159761860922,95.68455525036974,78.01418439716312,93.6078133224165
KAN,0.2,0.1,83.56164383561644,92.94733600246381,95.39404183393196,83.19694489907256,93.30370197087548
KAN,0.2,0.2,83.16885964912281,92.99206300375316,95.48383688992182,82.76050190943808,93.33879174220715
KAN,0.2,0.30000000000000004,82.56578947368422,93.03112313937754,95.51024720050708,82.16039279869068,93.3738815135388
KAN,0.2,0.4,82.17224355458036,93.06930693069307,95.52081132474119,81.7239498090562,93.40897128487046
KAN,0.2,0.5,81.78826110806364,93.1021763187016,95.54722163532642,81.34206219312603,93.43821276098018
KAN,0.2,0.6000000000000001,80.84522502744237,93.14731731301087,95.56834988379464,80.36006546644845,93.47915082753377
KAN,0.2,0.7000000000000001,80.13172338090011,93.18098046443052,95.60532431861398,79.65084560829241,93.50839230364349
KAN,0.2,0.8,79.41822173435786,93.2461472339903,95.65286287766745,78.9416257501364,93.56687525586291
KAN,0.2,0.9,78.48518111964874,93.29159761860922,95.68455525036974,78.01418439716312,93.6078133224165
KAN,0.30000000000000004,0.1,83.56164383561644,92.94733600246381,95.39404183393196,83.19694489907256,93.30370197087548
KAN,0.30000000000000004,0.2,83.16885964912281,92.99206300375316,95.48383688992182,82.76050190943808,93.33879174220715
KAN,0.30000000000000004,0.30000000000000004,82.56578947368422,93.03112313937754,95.51024720050708,82.16039279869068,93.3738815135388
KAN,0.30000000000000004,0.4,82.17224355458036,93.06930693069307,95.52081132474119,81.7239498090562,93.40897128487046
KAN,0.30000000000000004,0.5,81.78826110806364,93.1021763187016,95.54722163532642,81.34206219312603,93.43821276098018
KAN,0.30000000000000004,0.6000000000000001,80.84522502744237,93.14731731301087,95.56834988379464,80.36006546644845,93.47915082753377
KAN,0.30000000000000004,0.7000000000000001,80.13172338090011,93.18098046443052,95.60532431861398,79.65084560829241,93.50839230364349
KAN,0.30000000000000004,0.8,79.41822173435786,93.2461472339903,95.65286287766745,78.9416257501364,93.56687525586291
KAN,0.30000000000000004,0.9,78.48518111964874,93.29159761860922,95.68455525036974,78.01418439716312,93.6078133224165
KAN,0.4,0.1,83.56164383561644,92.94733600246381,95.39404183393196,83.19694489907256,93.30370197087548
KAN,0.4,0.2,83.16885964912281,92.99206300375316,95.48383688992182,82.76050190943808,93.33879174220715
KAN,0.4,0.30000000000000004,82.56578947368422,93.03112313937754,95.51024720050708,82.16039279869068,93.3738815135388
KAN,0.4,0.4,82.17224355458036,93.06930693069307,95.52081132474119,81.7239498090562,93.40897128487046
KAN,0.4,0.5,81.78826110806364,93.1021763187016,95.54722163532642,81.34206219312603,93.43821276098018
KAN,0.4,0.6000000000000001,80.84522502744237,93.14731731301087,95.56834988379464,80.36006546644845,93.47915082753377
KAN,0.4,0.7000000000000001,80.13172338090011,93.18098046443052,95.60532431861398,79.65084560829241,93.50839230364349
KAN,0.4,0.8,79.41822173435786,93.2461472339903,95.65286287766745,78.9416257501364,93.56687525586291
KAN,0.4,0.9,78.48518111964874,93.29159761860922,95.68455525036974,78.01418439716312,93.6078133224165
KAN,0.5,0.1,83.56164383561644,92.94733600246381,95.39404183393196,83.19694489907256,93.30370197087548
KAN,0.5,0.2,83.16885964912281,92.99206300375316,95.48383688992182,82.76050190943808,93.33879174220715
KAN,0.5,0.30000000000000004,82.56578947368422,93.03112313937754,95.51024720050708,82.16039279869068,93.3738815135388
KAN,0.5,0.4,82.17224355458036,93.06930693069307,95.52081132474119,81.7239498090562,93.40897128487046
KAN,0.5,0.5,81.78826110806364,93.1021763187016,95.54722163532642,81.34206219312603,93.43821276098018
KAN,0.5,0.6000000000000001,80.84522502744237,93.14731731301087,95.56834988379464,80.36006546644845,93.47915082753377
KAN,0.5,0.7000000000000001,80.13172338090011,93.18098046443052,95.60532431861398,79.65084560829241,93.50839230364349
KAN,0.5,0.8,79.41822173435786,93.2461472339903,95.65286287766745,78.9416257501364,93.56687525586291
KAN,0.5,0.9,78.48518111964874,93.29159761860922,95.68455525036974,78.01418439716312,93.6078133224165
KAN,0.6000000000000001,0.1,83.53457738748628,92.95878765477731,95.36763152334672,83.03327877795962,93.31539856131937
KAN,0.6000000000000001,0.2,83.14113124656782,93.00350747646299,95.45742657933657,82.59683578832515,93.35048833265103
KAN,0.6000000000000001,0.30000000000000004,82.53706754530478,93.04829283297447,95.47855482780477,81.99672667757774,93.39142639920463
KAN,0.6000000000000001,0.4,82.14285714285714,93.08648050190675,95.48911895203888,81.56028368794325,93.42651617053629
KAN,0.6000000000000001,0.5,81.75824175824175,93.11935067330751,95.51552926262413,81.17839607201309,93.45575764664599
KAN,0.6000000000000001,0.6000000000000001,80.83470620538165,93.16449471354808,95.54722163532642,80.30551009274414,93.49669571319961
KAN,0.6000000000000001,0.7000000000000001,80.12081274025262,93.19815668202766,95.5841960701458,79.59629023458811,93.52593718930932
KAN,0.6000000000000001,0.8,79.40691927512356,93.26332596413658,95.63173462919924,78.88707037643208,93.58442014152874
KAN,0.6000000000000001,0.9,78.47336628226249,93.30305076422565,95.6687090640186,77.9596290234588,93.6195099128604
KAN,0.7000000000000001,0.1,83.53457738748628,92.95878765477731,95.36763152334672,83.03327877795962,93.31539856131937
KAN,0.7000000000000001,0.2,83.14113124656782,93.00350747646299,95.45742657933657,82.59683578832515,93.35048833265103
KAN,0.7000000000000001,0.30000000000000004,82.53706754530478,93.04829283297447,95.47855482780477,81.99672667757774,93.39142639920463
KAN,0.7000000000000001,0.4,82.14285714285714,93.08648050190675,95.48911895203888,81.56028368794325,93.42651617053629
KAN,0.7000000000000001,0.5,81.75824175824175,93.11935067330751,95.51552926262413,81.17839607201309,93.45575764664599
KAN,0.7000000000000001,0.6000000000000001,80.83470620538165,93.16449471354808,95.54722163532642,80.30551009274414,93.49669571319961
KAN,0.7000000000000001,0.7000000000000001,80.12081274025262,93.19815668202766,95.5841960701458,79.59629023458811,93.52593718930932
KAN,0.7000000000000001,0.8,79.40691927512356,93.26332596413658,95.63173462919924,78.88707037643208,93.58442014152874
KAN,0.7000000000000001,0.9,78.47336628226249,93.30305076422565,95.6687090640186,77.9596290234588,93.6195099128604
KAN,0.8,0.1,83.53457738748628,92.95878765477731,95.36763152334672,83.03327877795962,93.31539856131937
KAN,0.8,0.2,83.14113124656782,93.00350747646299,95.45742657933657,82.59683578832515,93.35048833265103
KAN,0.8,0.30000000000000004,82.53706754530478,93.04829283297447,95.47855482780477,81.99672667757774,93.39142639920463
KAN,0.8,0.4,82.14285714285714,93.08648050190675,95.48911895203888,81.56028368794325,93.42651617053629
KAN,0.8,0.5,81.75824175824175,93.11935067330751,95.51552926262413,81.17839607201309,93.45575764664599
KAN,0.8,0.6000000000000001,80.83470620538165,93.16449471354808,95.54722163532642,80.30551009274414,93.49669571319961
KAN,0.8,0.7000000000000001,80.12081274025262,93.19815668202766,95.5841960701458,79.59629023458811,93.52593718930932
KAN,0.8,0.8,79.40691927512356,93.26332596413658,95.63173462919924,78.88707037643208,93.58442014152874
KAN,0.8,0.9,78.47336628226249,93.30305076422565,95.6687090640186,77.9596290234588,93.6195099128604
KAN,0.9,0.1,83.6644591611479,92.8620711283949,93.78301288823157,82.70594653573376,93.34464003742909
KAN,0.9,0.2,83.25966850828729,92.90682373582305,93.85696175787027,82.21494817239498,93.37972980876074
KAN,0.9,0.30000000000000004,82.69762299613046,92.95245254651381,93.87280794422142,81.61483906164757,93.42066787531435
KAN,0.9,0.4,82.3464305478694,92.99223446893788,93.88865413057258,81.17839607201309,93.45575764664599
KAN,0.9,0.5,81.96902654867256,93.02616752222362,93.92562856539193,80.85106382978722,93.48499912275572
KAN,0.9,0.6000000000000001,81.0392482034273,93.07259073842303,93.96260300021129,79.97817785051828,93.52593718930932
KAN,0.9,0.7000000000000001,80.36504424778761,93.10646815963969,93.98901331079654,79.26895799236225,93.55517866541902
KAN,0.9,0.8,79.64601769911505,93.17329332333082,94.04183393196705,78.55973813420621,93.61366161763846
KAN,0.9,0.9,78.76106194690266,93.21504435836562,94.09465455313754,77.68685215493726,93.64875138897013
LZD,0.1,0.1,30.697674418604652,99.78904302243815,99.64810858363705,30.697674418604652,99.7897955283776
LZD,0.1,0.2,29.767441860465116,99.80186629170394,99.66695990951364,29.767441860465116,99.80253519332442
LZD,0.1,0.30000000000000004,29.30232558139535,99.80189161554193,99.67952746009803,29.30232558139535,99.80253519332442
LZD,0.1,0.4,28.837209302325583,99.80828220858896,99.67952746009803,28.837209302325583,99.80890502579783
LZD,0.1,0.5,28.837209302325583,99.814672801636,99.67952746009803,28.837209302325583,99.81527485827122
LZD,0.1,0.6000000000000001,28.837209302325583,99.82745398773007,99.67952746009803,28.837209302325583,99.82801452321803
LZD,0.1,0.7000000000000001,28.37209302325581,99.82745398773007,99.67952746009803,28.37209302325581,99.82801452321803
LZD,0.1,0.8,27.44186046511628,99.8338445807771,99.67952746009803,27.44186046511628,99.83438435569144
LZD,0.1,0.9,26.046511627906977,99.84662576687117,99.67952746009803,26.046511627906977,99.84712402063826
LZD,0.2,0.1,30.697674418604652,99.78904302243815,99.64810858363705,30.697674418604652,99.7897955283776
LZD,0.2,0.2,29.767441860465116,99.80186629170394,99.66695990951364,29.767441860465116,99.80253519332442
LZD,0.2,0.30000000000000004,29.30232558139535,99.80189161554193,99.67952746009803,29.30232558139535,99.80253519332442
LZD,0.2,0.4,28.837209302325583,99.80828220858896,99.67952746009803,28.837209302325583,99.80890502579783
LZD,0.2,0.5,28.837209302325583,99.814672801636,99.67952746009803,28.837209302325583,99.81527485827122
LZD,0.2,0.6000000000000001,28.837209302325583,99.82745398773007,99.67952746009803,28.837209302325583,99.82801452321803
LZD,0.2,0.7000000000000001,28.37209302325581,99.82745398773007,99.67952746009803,28.37209302325581,99.82801452321803
LZD,0.2,0.8,27.44186046511628,99.8338445807771,99.67952746009803,27.44186046511628,99.83438435569144
LZD,0.2,0.9,26.046511627906977,99.84662576687117,99.67952746009803,26.046511627906977,99.84712402063826
LZD,0.30000000000000004,0.1,30.697674418604652,99.78904302243815,99.64810858363705,30.697674418604652,99.7897955283776
LZD,0.30000000000000004,0.2,29.767441860465116,99.80186629170394,99.66695990951364,29.767441860465116,99.80253519332442
LZD,0.30000000000000004,0.30000000000000004,29.30232558139535,99.80189161554193,99.67952746009803,29.30232558139535,99.80253519332442
LZD,0.30000000000000004,0.4,28.837209302325583,99.80828220858896,99.67952746009803,28.837209302325583,99.80890502579783
LZD,0.30000000000000004,0.5,28.837209302325583,99.814672801636,99.67952746009803,28.837209302325583,99.81527485827122
LZD,0.30000000000000004,0.6000000000000001,28.837209302325583,99.82745398773007,99.67952746009803,28.837209302325583,99.82801452321803
