,Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2,catalogued_R,catalogued_S,catalogued_RS
269,STM,0.1,0.9,93.00911854103343,93.44684664500951,91.82197496522949,87.56328417345367,94.05306495882891,115,8,123
270,MXF,0.8,0.1,93.45637583892618,93.97898520669156,93.30908701930791,91.13219895287958,94.43130234639729,12,24,36
271,MXF,0.8,0.2,93.23687752355316,94.07095527332964,93.38396534203348,90.67408376963351,94.50802378364554,12,24,36
272,MXF,0.8,0.30000000000000004,92.69114179858539,94.14401986480894,93.42140450339626,90.0523560209424,94.57195831468577,12,24,36
273,MXF,0.8,0.4,92.21698113207547,94.19510513615994,93.4534952131358,89.56151832460732,94.61671248641392,12,24,36
274,MXF,0.8,0.5,91.4391641388608,94.26602343211579,93.47488901962882,88.77617801047121,94.68064701745412,12,24,36
275,MXF,0.8,0.6000000000000001,90.1413189771198,94.33650268706076,93.52302508423811,87.66361256544502,94.74458154849434,12,24,36
276,MXF,0.8,0.7000000000000001,88.8814242526033,94.39548333792344,93.60325185858694,86.58376963350786,94.79572917332652,12,24,36
277,MXF,0.8,0.8,87.91540785498489,94.48228414172686,93.67278172968926,85.70026178010471,94.87245061057477,12,24,36
278,MXF,0.8,0.9,86.3941018766756,94.62395160181494,93.75835695566134,84.3586387434555,95.0003196726552,12,24,36
279,STM,0.2,0.1,95.43218552354182,93.08755760368663,91.557719054242,89.6764252696456,93.74809393107655,116,8,124
280,STM,0.2,0.2,95.24701475064387,93.14099685675798,91.6481223922114,89.54435395113362,93.78875673477687,116,8,124
281,STM,0.2,0.30000000000000004,95.14881649871104,93.18972287669696,91.65507649513212,89.36825885978429,93.82941953847718,116,8,124
282,STM,0.2,0.4,94.93789547691587,93.24657841597487,91.66203059805285,89.17015188201628,93.88024804310258,116,8,124
283,STM,0.2,0.5,94.74917955930614,93.28249411236963,91.6759388038943,88.97204490424829,93.91074514587781,116,8,124
284,STM,0.2,0.6000000000000001,94.474361976118,93.29746693566466,91.74547983310153,88.81796169931762,93.92091084680288,116,8,124
285,STM,0.2,0.7000000000000001,94.26766495086571,93.3094250812507,91.77329624478442,88.68589038080563,93.93107654772797,116,8,124
286,STM,0.2,0.8,93.98971000935454,93.34677419354838,91.82197496522949,88.46577151661897,93.96157365050321,116,8,124
287,STM,0.2,0.9,93.01565054893717,93.36317851147174,91.90542420027816,87.65133171912834,93.97173935142828,116,8,124
288,MXF,0.4,0.1,93.46733668341709,93.97248911315408,93.34117772904744,91.29581151832461,94.42490889329326,13,24,37
289,MXF,0.4,0.2,93.24823647967753,94.06446269583823,93.41605605177301,90.83769633507853,94.50163033054153,13,24,37
290,MXF,0.4,0.30000000000000004,92.70342972427706,94.1375267259811,93.4534952131358,90.21596858638743,94.56556486158175,13,24,37
291,MXF,0.4,0.4,92.23007063572149,94.18861160898938,93.48558592287533,89.72513089005236,94.61031903330989,13,24,37
292,MXF,0.4,0.5,91.45356662180349,94.25952725518573,93.50697972936834,88.93979057591623,94.67425356435011,13,24,37
293,MXF,0.4,0.6000000000000001,90.14794889038332,94.33000344471236,93.53907043910787,87.72905759162303,94.73818809539031,13,24,37
294,MXF,0.4,0.7000000000000001,88.88888888888889,94.38898450946644,93.6192972134567,86.64921465968587,94.7893357202225,13,24,37
295,MXF,0.4,0.8,87.91540785498489,94.48228414172686,93.67278172968926,85.70026178010471,94.87245061057477,13,24,37
296,MXF,0.4,0.9,86.3941018766756,94.62395160181494,93.75835695566134,84.3586387434555,95.0003196726552,13,24,37
297,LEV,0.7000000000000001,0.1,90.85470085470085,96.95369618196588,93.48059518331033,88.58333333333334,97.17992103778906,17,20,37
298,LEV,0.7000000000000001,0.2,90.49657534246576,96.99888472067323,93.56496395152631,88.08333333333334,97.21752209061853,17,20,37
299,LEV,0.7000000000000001,0.30000000000000004,89.7897897897898,97.03200972447326,93.59564350360485,87.20833333333333,97.24572288024065,17,20,37
300,LEV,0.7000000000000001,0.4,89.1323024054983,97.0933765444602,93.58797361558521,86.45833333333334,97.30212445948486,17,20,37
301,LEV,0.7000000000000001,0.5,88.4070416487763,97.12521510274318,93.63399294370302,85.79166666666667,97.33032524910698,17,20,37
302,LEV,0.7000000000000001,0.6000000000000001,87.2367855608079,97.19692369965594,93.64166283172266,84.58333333333333,97.39612709155855,17,20,37
303,LEV,0.7000000000000001,0.7000000000000001,85.8000858000858,97.24946910708869,93.72603159993864,83.33333333333334,97.44312840759541,17,20,37
304,LEV,0.7000000000000001,0.8,84.50643776824035,97.29210871981408,93.77972081607608,82.04166666666667,97.48072946042488,17,20,37
305,LEV,0.7000000000000001,0.9,82.74678111587983,97.34450726978999,93.83341003221352,80.33333333333333,97.52773077646174,17,20,37
306,RIF,0.30000000000000004,0.1,96.04823747680891,98.47685998828354,96.97494669509595,93.83723037882908,98.52752397493015,45,22,67
307,RIF,0.30000000000000004,0.2,95.8619409909074,98.5243731505996,97.18017057569296,93.6378466557912,98.56905534999623,45,22,67
308,RIF,0.30000000000000004,0.30000000000000004,95.73974382773343,98.54931549471064,97.24413646055437,93.48377741526191,98.59170882730498,45,22,67
309,RIF,0.30000000000000004,0.4,95.6384558277654,98.55759884918938,97.27345415778251,93.40221134674643,98.59925998640792,45,22,67
310,RIF,0.30000000000000004,0.5,95.48914052348246,98.56554190639092,97.27611940298507,93.23907920971543,98.60681114551083,45,22,67
311,RIF,0.30000000000000004,0.6000000000000001,95.20185614849188,98.56992966230132,97.30277185501066,92.96719231466378,98.6105867250623,45,22,67
312,RIF,0.30000000000000004,0.7000000000000001,94.85205454039513,98.58558383524382,97.32409381663113,92.67717962660866,98.62568904326814,45,22,67
313,RIF,0.30000000000000004,0.8,94.48154331292895,98.58952440161642,97.32942430703625,92.32372666304151,98.62946462281961,45,22,67
314,RIF,0.30000000000000004,0.9,93.91804190617468,98.61699234683967,97.35341151385927,91.80714156244336,98.65589367967983,45,22,67
315,RIF,0.7000000000000001,0.1,96.05906783571758,98.45439288083993,97.16417910447761,94.32662678992206,98.50487049762138,45,23,68
316,RIF,0.7000000000000001,0.2,95.87371919135973,98.50194552529183,97.36940298507463,94.12724306688418,98.54640187268745,45,23,68
317,RIF,0.7000000000000001,0.30000000000000004,95.75175471001108,98.52689676616916,97.43070362473347,93.96411092985318,98.56905534999623,45,23,68
318,RIF,0.7000000000000001,0.4,95.65980238249145,98.53518281073941,97.45735607675905,93.88254486133768,98.57660650909915,45,23,68
319,RIF,0.7000000000000001,0.5,95.51122194513717,98.54312354312354,97.46002132196162,93.71941272430668,98.58415766820207,45,23,68
320,RIF,0.7000000000000001,0.6000000000000001,95.224900711185,98.5475164084042,97.48400852878464,93.43846293275331,98.58793324775354,45,23,68
321,RIF,0.7000000000000001,0.7000000000000001,94.87723832379545,98.56316259562735,97.50799573560768,93.15751314119993,98.60303556595937,45,23,68
322,RIF,0.7000000000000001,0.8,94.50853714813105,98.56710158434296,97.5133262260128,92.80406017763278,98.60681114551083,45,23,68
323,RIF,0.7000000000000001,0.9,93.94722273482192,98.59450225190247,97.5319829424307,92.2784121805329,98.63324020237107,45,23,68
324,EMB,0.4,0.1,94.49330783938814,91.74339064522093,90.41376025996583,87.31448763250883,92.56583546958751,21,52,73
325,EMB,0.4,0.2,94.25947187141217,91.87561951613496,90.94601787265036,87.03180212014135,92.63242001531444,21,52,73
326,EMB,0.4,0.30000000000000004,94.01186148842548,91.95368713247379,91.34100904837942,86.81978798586573,92.66571228817791,21,52,73
327,EMB,0.4,0.4,93.83849980864906,92.0081593997013,91.54550802588453,86.64310954063605,92.69567533375503,21,52,73
328,EMB,0.4,0.5,93.58974358974359,92.07740715143137,91.65195954842143,86.41342756183745,92.74894297033659,21,52,73
329,EMB,0.4,0.6000000000000001,93.22876817138484,92.11989100817438,91.75280835924588,86.113074204947,92.7789060159137,21,52,73
330,EMB,0.4,0.7000000000000001,92.9854740061162,92.16718715956134,91.80043140880187,85.95406360424029,92.81885674334987,21,52,73
331,EMB,0.4,0.8,92.51479854878747,92.21750335765364,91.84525310250162,85.60070671378092,92.86213669807238,21,52,73
332,EMB,0.4,0.9,91.64441053033194,92.31634318882641,91.90408157548254,84.87632508833923,92.9486966075174,21,52,73
333,INH,0.2,0.1,94.39558801609778,98.7614022536219,95.57923978951305,91.68959027073983,98.82741396097025,69,20,89
334,INH,0.2,0.2,94.23564504101417,98.80575731919254,95.76354942970858,91.47965831764876,98.86551242433221,69,20,89
335,INH,0.2,0.30000000000000004,94.02862680781273,98.83876134543513,95.86772444373214,91.30592152888374,98.89514456250265,69,20,89
336,INH,0.2,0.4,93.87815971963313,98.85261940763141,95.88642252317227,91.13942377298393,98.90784405028997,69,20,89
337,INH,0.2,0.5,93.69597615499255,98.86181753512359,95.92648983625824,91.02359924714058,98.91631037548152,69,20,89
338,INH,0.2,0.6000000000000001,93.505622998436,98.87086019115358,95.95320137831557,90.88605762270161,98.92477670067308,69,20,89
339,INH,0.2,0.7000000000000001,93.29958308516974,98.8755055780257,95.97724176616717,90.71955986680179,98.92900986326885,69,20,89
340,INH,0.2,0.8,93.07675128415097,98.89816953971922,96.00395330822448,90.50962791371073,98.95017567624772,69,20,89
341,INH,0.2,0.9,92.67911613719218,98.9117882206627,96.04134946710474,90.1766324019111,98.96287516403504,69,20,89
342,INH,0.6000000000000001,0.1,94.49459157030958,98.71363363917193,93.74148569596923,91.69682930360504,98.81894763577868,68,14,82
343,INH,0.6000000000000001,0.2,94.30639504514589,98.77595430229395,94.71645698106151,91.48689735051397,98.85704609914066,68,14,82
344,INH,0.6000000000000001,0.30000000000000004,94.04353660354853,98.82746321890326,95.74485135026846,91.32039959461416,98.8866782373111,68,14,82
345,INH,0.6000000000000001,0.4,93.88561628513906,98.84295313960216,95.84635521008627,91.14666280584915,98.89937772509842,68,14,82
346,INH,0.6000000000000001,0.5,93.70342771982116,98.85246630787707,95.90244944840666,91.03083828000578,98.90784405028997,68,14,82
347,INH,0.6000000000000001,0.6000000000000001,93.51403678606002,98.86151383082807,95.93450329887544,90.90777472129723,98.91631037548152,68,14,82
348,INH,0.6000000000000001,0.7000000000000001,93.30802441566175,98.86616273899511,95.95854368672704,90.74127696539742,98.9205435380773,68,14,82
349,INH,0.6000000000000001,0.8,93.08522515816897,98.88883950397795,95.98525522878435,90.53134501230635,98.94170935105618,68,14,82
350,INH,0.6000000000000001,0.9,92.68764412705497,98.90246611864029,96.02265138766461,90.19834950050674,98.9544088388435,68,14,82
351,LEV,0.8,0.1,90.8311910882605,96.9505997153893,93.35787697499617,88.33333333333333,97.17992103778906,16,19,35
352,LEV,0.8,0.2,90.47210300429185,96.99583883081296,93.44224574321215,87.83333333333333,97.21752209061853,16,19,35
353,LEV,0.8,0.30000000000000004,89.76344086021506,97.02900020279863,93.4729252952907,86.95833333333334,97.24572288024065,16,19,35
354,LEV,0.8,0.4,89.10422049956934,97.0904298459043,93.46525540727106,86.20833333333333,97.30212445948486,16,19,35
355,LEV,0.8,0.5,88.37709857942316,97.12230215827337,93.51127473538887,85.54166666666667,97.33032524910698,16,19,35
356,LEV,0.8,0.6000000000000001,87.22030981067125,97.19408427876823,93.5419542874674,84.45833333333333,97.39612709155855,16,19,35
357,LEV,0.8,0.7000000000000001,85.78178694158075,97.24668488713432,93.62632305568339,83.20833333333333,97.44312840759541,16,19,35
358,LEV,0.8,0.8,84.50643776824035,97.28964401294499,93.71069182389937,82.04166666666667,97.48072946042488,16,19,35
359,LEV,0.8,0.9,82.74678111587983,97.34209196563921,93.76438104003681,80.33333333333333,97.52773077646174,16,19,35
360,EMB,0.1,0.1,94.47004608294931,91.8745860013248,90.71350533658291,86.92579505300353,92.64906615174618,19,55,74
361,EMB,0.1,0.2,94.23409571401115,91.98166819431715,90.98243549878141,86.62544169611307,92.71897992475945,19,55,74
362,EMB,0.1,0.30000000000000004,93.98539584934666,92.04109238474756,91.20374261142393,86.41342756183745,92.75227219762293,19,55,74
363,EMB,0.1,0.4,93.81126273303863,92.09278576117879,91.38302938622293,86.23674911660777,92.78223524320005,19,55,74
364,EMB,0.1,0.5,93.56140688064578,92.16171917683482,91.48667955290361,86.00706713780919,92.8355028797816,19,55,74
365,EMB,0.1,0.6000000000000001,93.19884726224784,92.20415438902833,91.58752836372804,85.70671378091873,92.86546592535872,19,55,74
366,EMB,0.1,0.7000000000000001,92.95450182376655,92.25147262017308,91.63515141328404,85.54770318021201,92.90541665279488,19,55,74
367,EMB,0.1,0.8,92.48322147651007,92.30210074870975,91.68557581869625,85.21201413427562,92.9486966075174,19,55,74
368,EMB,0.1,0.9,91.61080252825128,92.39766081871345,91.75000700338964,84.50530035335689,93.03192728967606,19,55,74
369,PZA,0.30000000000000004,0.1,86.38378720709309,97.28260869565217,97.60029478144719,85.51724137931035,97.3543545164948,445,0,445
370,PZA,0.30000000000000004,0.2,86.15774469433006,97.33296368172996,97.60950670167196,85.26645768025078,97.40294800496734,445,0,445
371,PZA,0.30000000000000004,0.30000000000000004,85.7188093730209,97.374543037554,97.70162590391968,84.858934169279,97.44074294044597,445,0,445
372,PZA,0.30000000000000004,0.4,85.02690724912947,97.40338832908868,97.74307954493115,84.20062695924764,97.46773932293073,445,0,445
373,PZA,0.30000000000000004,0.5,84.28209993674889,97.44951590594744,97.81677490672931,83.5423197492163,97.51093353490631,445,0,445
374,PZA,0.30000000000000004,0.6000000000000001,83.49668036674043,97.47801559648249,97.84901662751601,82.78996865203762,97.53792991739107,445,0,445
375,PZA,0.30000000000000004,0.7000000000000001,82.80657395701644,97.51686760314125,97.85822854774078,82.13166144200626,97.57572485286971,445,0,445
376,PZA,0.30000000000000004,0.8,82.2432859399684,97.57230548028535,97.86744046796555,81.5987460815047,97.6297176178392,445,0,445
377,PZA,0.30000000000000004,0.9,80.9478672985782,97.6281307016089,97.8858643084151,80.31347962382445,97.68371038280871,445,0,445
378,MXF,0.9,0.1,93.42770475227502,93.99198008849558,93.2288602449591,90.70680628272252,94.44408925260534,11,24,35
379,MXF,0.9,0.2,93.20486815415822,94.09043838453573,93.29304166443815,90.21596858638743,94.52720414295761,11,24,35
380,MXF,0.9,0.30000000000000004,92.6565143824027,94.1635046567782,93.33048082580093,89.59424083769633,94.59113867399782,11,24,35
381,MXF,0.9,0.4,92.17744666440908,94.21459109088401,93.3572230839172,89.07068062827224,94.63589284572598,11,24,35
382,MXF,0.9,0.5,91.39566395663957,94.27901847256686,93.38396534203348,88.28534031413614,94.69343392366217,11,24,35
383,MXF,0.9,0.6000000000000001,90.10135135135135,94.34950385887542,93.44814676151255,87.27094240837697,94.75736845470239,11,24,35
384,MXF,0.9,0.7000000000000001,88.8514651397777,94.4084836799339,93.54976734235439,86.32198952879581,94.80851607953456,11,24,35
385,MXF,0.9,0.8,87.8950907868191,94.48878491812303,93.64069101994973,85.53664921465969,94.8788440636788,11,24,35
386,MXF,0.9,0.9,86.3941018766756,94.62395160181494,93.75835695566134,84.3586387434555,95.0003196726552,11,24,35
387,MXF,0.5,0.1,93.48479786167725,93.96599391761129,93.38931379365674,91.55759162303664,94.41851544018924,15,24,39
388,MXF,0.5,0.2,93.26633165829146,94.05797101449276,93.4641921163823,91.09947643979058,94.4952368774375,15,24,39
389,MXF,0.5,0.30000000000000004,92.72544418370768,94.13103448275862,93.50697972936834,90.51047120418848,94.55917140847771,15,24,39
390,MXF,0.5,0.4,92.2561180020114,94.17562724014337,93.54976734235439,90.0523560209424,94.59753212710184,15,24,39
391,MXF,0.5,0.5,91.4822266934943,94.25303197353914,93.56581269722415,89.26701570680629,94.66786011124609,15,24,39
392,MXF,0.5,0.6000000000000001,90.16778523489933,94.32350509782309,93.57650960047066,87.92539267015707,94.73179464228629,15,24,39
393,MXF,0.5,0.7000000000000001,88.90006706908116,94.38248657579513,93.64069101994973,86.74738219895288,94.78294226711847,15,24,39
394,MXF,0.5,0.8,87.92351559879236,94.47578425976884,93.68882708455902,85.76570680628272,94.86605715747075,15,24,39
395,MXF,0.5,0.9,86.39865996649915,94.61744689626728,93.76905385890785,84.3913612565445,94.99392621955118,15,24,39
396,PZA,0.4,0.1,86.37515842839036,97.29339988907377,97.58187094099765,85.45454545454545,97.36515306948868,444,0,444
397,PZA,0.4,0.2,86.15335868187579,97.34375866467032,97.5956888213348,85.23510971786834,97.41374655796123,444,0,444
398,PZA,0.4,0.30000000000000004,85.71428571428571,97.37993685260068,97.6924139836949,84.82758620689656,97.44614221694293,444,0,444
399,PZA,0.4,0.4,85.03638089212274,97.4087813520846,97.74768550504352,84.26332288401254,97.47313859942767,444,0,444
400,PZA,0.4,0.5,84.28706923806513,97.45490760208033,97.81677490672931,83.57366771159874,97.51633281140327,444,0,444
401,PZA,0.4,0.6000000000000001,83.49668036674043,97.48340707964603,97.84441066740362,82.78996865203762,97.54332919388801,444,0,444
402,PZA,0.4,0.7000000000000001,82.80113815997471,97.52226093689508,97.84901662751601,82.10031347962382,97.58112412936667,444,0,444
403,PZA,0.4,0.8,82.23767383059418,97.57770158168344,97.85822854774078,81.56739811912226,97.63511689433616,444,0,444
404,PZA,0.4,0.9,80.94184576485462,97.63352869622913,97.87665238819032,80.28213166144201,97.68910965930566,444,0,444
405,EMB,0.8,0.1,95.1332560834299,91.31698884174132,85.80552987646021,87.03180212014135,92.6424076971735,20,50,70
406,EMB,0.8,0.2,94.82325671238169,91.50034946027802,86.64873798918677,86.73144876325088,92.71232147018677,20,50,70
407,EMB,0.8,0.30000000000000004,94.48196025467875,91.71577386609893,88.20349048939687,86.51943462897526,92.74561374305024,20,50,70
408,EMB,0.8,0.4,94.17999614569281,91.89057887066033,89.49771689497716,86.34275618374558,92.77557678862736,20,50,70
409,EMB,0.8,0.5,93.69473279507882,92.06629834254144,90.62946466089588,86.113074204947,92.82884442520891,20,50,70
410,EMB,0.8,0.6000000000000001,93.22456813819578,92.17438890915724,91.3802280303667,85.81272084805653,92.85880747078603,20,50,70
411,EMB,0.8,0.7000000000000001,92.96260786193672,92.23968565815323,91.60713785472169,85.65371024734982,92.8987581982222,20,50,70
412,EMB,0.8,0.8,92.49185979697376,92.29399149431137,91.69397988626496,85.31802120141343,92.9420381529447,20,50,70
413,EMB,0.8,0.9,91.61882893226176,92.39067267180009,91.76681513852705,84.59363957597174,93.02526883510338,20,50,70
414,PZA,0.7000000000000001,0.1,86.35353855918756,97.29879638360418,97.55423518032333,85.29780564263322,97.37055234598564,435,0,435
415,PZA,0.7000000000000001,0.2,86.11817026683609,97.349157054126,97.55423518032333,84.98432601880877,97.41914583445819,435,0,435
416,PZA,0.7000000000000001,0.30000000000000004,85.67799301365513,97.38533126523376,97.65096034268343,84.57680250783699,97.45154149343988,435,0,435
417,PZA,0.7000000000000001,0.4,84.99365482233503,97.4141749723145,97.70162590391968,83.98119122257053,97.47853787592463,435,0,435
418,PZA,0.7000000000000001,0.5,84.27215189873418,97.4602998948708,97.79835106627976,83.47962382445141,97.52173208790023,435,0,435
419,PZA,0.7000000000000001,0.6000000000000001,83.49146110056927,97.48879915924553,97.83519874717885,82.75862068965517,97.54872847038497,435,0,435
420,PZA,0.7000000000000001,0.7000000000000001,82.80113815997471,97.52765486725664,97.84441066740362,82.10031347962382,97.58652340586362,435,0,435
421,PZA,0.7000000000000001,0.8,82.23767383059418,97.58309827996239,97.85362258762838,81.56739811912226,97.64051617083311,435,0,435
422,PZA,0.7000000000000001,0.9,80.94184576485462,97.63892728780758,97.87204642807794,80.28213166144201,97.6945089358026,435,0,435
423,AMI,0.2,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
424,AMI,0.2,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
425,AMI,0.2,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
426,AMI,0.2,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
427,AMI,0.2,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
428,AMI,0.2,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
429,AMI,0.2,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
430,AMI,0.2,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
431,AMI,0.2,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
432,PZA,0.5,0.1,86.35786802030458,97.29339988907377,97.5634471005481,85.32915360501568,97.36515306948868,438,0,438
433,PZA,0.5,0.2,86.12698412698413,97.34375866467032,97.5680530606605,85.04702194357367,97.41374655796123,438,0,438
434,PZA,0.5,0.30000000000000004,85.68708346556649,97.37993685260068,97.66477822302059,84.63949843260188,97.44614221694293,438,0,438
435,PZA,0.5,0.4,85.00792393026941,97.4087813520846,97.7200497443692,84.07523510971787,97.47313859942767,438,0,438
436,PZA,0.5,0.5,84.28706923806513,97.45490760208033,97.81677490672931,83.57366771159874,97.51633281140327,438,0,438
437,PZA,0.5,0.6000000000000001,83.49668036674043,97.48340707964603,97.84441066740362,82.78996865203762,97.54332919388801,438,0,438
438,PZA,0.5,0.7000000000000001,82.80113815997471,97.52226093689508,97.84901662751601,82.10031347962382,97.58112412936667,438,0,438
439,PZA,0.5,0.8,82.23767383059418,97.57770158168344,97.85822854774078,81.56739811912226,97.63511689433616,438,0,438
440,PZA,0.5,0.9,80.94184576485462,97.63352869622913,97.87665238819032,80.28213166144201,97.68910965930566,438,0,438
441,PZA,0.8,0.1,86.3405336721728,97.29879638360418,97.54041729998619,85.2037617554859,97.37055234598564,429,0,429
442,PZA,0.8,0.2,86.10050890585241,97.349157054126,97.5358113398738,84.858934169279,97.41914583445819,429,0,429
443,PZA,0.8,0.30000000000000004,85.65065224307986,97.38533126523376,97.62332458200912,84.38871473354233,97.45154149343988,429,0,429
444,PZA,0.8,0.4,84.96503496503497,97.4141749723145,97.67399014324536,83.79310344827586,97.47853787592463,429,0,429
445,PZA,0.8,0.5,84.2422320862397,97.4602998948708,97.77071530560545,83.29153605015675,97.52173208790023,429,0,429
446,PZA,0.8,0.6000000000000001,83.46007604562737,97.48879915924553,97.80756298650454,82.5705329153605,97.54872847038497,429,0,429
447,PZA,0.8,0.7000000000000001,82.76845106113399,97.52765486725664,97.81677490672931,81.91222570532915,97.58652340586362,429,0,429
448,PZA,0.8,0.8,82.23767383059418,97.58309827996239,97.85362258762838,81.56739811912226,97.64051617083311,429,0,429
449,PZA,0.8,0.9,80.94184576485462,97.63892728780758,97.87204642807794,80.28213166144201,97.6945089358026,429,0,429
450,AMI,0.30000000000000004,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
451,AMI,0.30000000000000004,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
452,AMI,0.30000000000000004,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
453,AMI,0.30000000000000004,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
454,AMI,0.30000000000000004,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
455,AMI,0.30000000000000004,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
456,AMI,0.30000000000000004,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
457,AMI,0.30000000000000004,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
458,AMI,0.30000000000000004,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
459,RIF,0.4,0.1,96.0393284481959,98.47745461643568,97.00426439232409,93.83723037882908,98.52752397493015,45,23,68
460,RIF,0.4,0.2,95.85304759254105,98.52494745855064,97.2094882729211,93.6378466557912,98.56905534999623,45,23,68
461,RIF,0.4,0.30000000000000004,95.7308584686775,98.54987948060027,97.27345415778251,93.48377741526191,98.59170882730498,45,23,68
462,RIF,0.4,0.4,95.6384558277654,98.55815941860013,97.3001066098081,93.40221134674643,98.59925998640792,45,23,68
463,RIF,0.4,0.5,95.48914052348246,98.56609932385172,97.30277185501066,93.23907920971543,98.60681114551083,45,23,68
464,RIF,0.4,0.6000000000000001,95.20185614849188,98.5704851804374,97.32942430703625,92.96719231466378,98.6105867250623,45,23,68
465,RIF,0.4,0.7000000000000001,94.85205454039513,98.58613322975334,97.35074626865672,92.67717962660866,98.62568904326814,45,23,68
466,RIF,0.4,0.8,94.48154331292895,98.59007224423212,97.35607675906184,92.32372666304151,98.62946462281961,45,23,68
467,RIF,0.4,0.9,93.91804190617468,98.61747572815534,97.37739872068231,91.80714156244336,98.65589367967983,45,23,68
468,RIF,0.8,0.1,96.05724838411818,98.45378938737261,97.12420042643923,94.28131230741344,98.50487049762138,43,22,65
469,RIF,0.8,0.2,95.8718138160325,98.50136239782016,97.32942430703625,94.08192858437556,98.54640187268745,43,22,65
470,RIF,0.8,0.30000000000000004,95.74979210939667,98.52632397542577,97.3907249466951,93.91879644734456,98.56905534999623,43,22,65
471,RIF,0.8,0.4,95.65779748706578,98.53461344113188,97.41737739872069,93.83723037882908,98.57660650909915,43,22,65
472,RIF,0.8,0.5,95.5091480317871,98.54255732607851,97.42004264392324,93.67409824179808,98.58415766820207,43,22,65
473,RIF,0.8,0.6000000000000001,95.22269451118093,98.54695209604103,97.44402985074628,93.3931484502447,98.58793324775354,43,22,65
474,RIF,0.8,0.7000000000000001,94.87487302613353,98.56260440542326,97.4680170575693,93.11219865869131,98.60303556595937,43,22,65
475,RIF,0.8,0.8,94.50701624815362,98.56660062929728,97.48134328358209,92.77687148812761,98.60681114551083,43,22,65
476,RIF,0.8,0.9,93.94610557401255,98.59401095273236,97.50266524520256,92.26028638752946,98.63324020237107,43,22,65
477,PZA,0.6000000000000001,0.1,86.35786802030458,97.29879638360418,97.55884114043573,85.32915360501568,97.37055234598564,436,0,436
478,PZA,0.6000000000000001,0.2,86.12257859637981,97.349157054126,97.55884114043573,85.01567398119121,97.41914583445819,436,0,436
479,PZA,0.6000000000000001,0.30000000000000004,85.68253968253968,97.38533126523376,97.65556630279582,84.60815047021943,97.45154149343988,436,0,436
480,PZA,0.6000000000000001,0.4,84.99841420869014,97.4141749723145,97.70623186403206,84.01253918495298,97.47853787592463,436,0,436
481,PZA,0.6000000000000001,0.5,84.27712749130022,97.4602998948708,97.80295702639215,83.51097178683385,97.52173208790023,436,0,436
482,PZA,0.6000000000000001,0.6000000000000001,83.49668036674043,97.48879915924553,97.83980470729124,82.78996865203762,97.54872847038497,436,0,436
483,PZA,0.6000000000000001,0.7000000000000001,82.80113815997471,97.52765486725664,97.84441066740362,82.10031347962382,97.58652340586362,436,0,436
484,PZA,0.6000000000000001,0.8,82.23767383059418,97.58309827996239,97.85362258762838,81.56739811912226,97.64051617083311,436,0,436
485,PZA,0.6000000000000001,0.9,80.94184576485462,97.63892728780758,97.87204642807794,80.28213166144201,97.6945089358026,436,0,436
486,EMB,0.5,0.1,94.6255335661622,91.74233720025204,90.021570440093,86.1660777385159,92.58248160601924,17,51,68
487,EMB,0.5,0.2,94.3883495145631,91.87488500459982,90.55382805277755,85.88339222614842,92.64906615174618,17,51,68
488,EMB,0.5,0.30000000000000004,94.13706076490001,91.95313930075051,90.9488192285066,85.6713780918728,92.68235842460965,17,51,68
