,Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,Coverage
555,LEV,0.8,0.7000000000000001,87.82880071333035,96.87909209951985,88.66692576758648
556,LEV,0.8,0.8,86.5478841870824,96.91519511663397,88.76020209871746
557,LEV,0.8,0.9,84.76614699331849,96.97365556281298,88.85347842984844
558,LEV,0.9,0.1,92.28007181328546,96.58729287830572,88.15390594636611
559,LEV,0.9,0.2,92.04136690647482,96.64584018414996,88.2005441119316
560,LEV,0.9,0.30000000000000004,91.38863841298466,96.68308702791461,88.24718227749709
561,LEV,0.9,0.4,90.83935018050542,96.72973859783441,88.29382044306257
562,LEV,0.9,0.5,90.31095087877422,96.77560389113565,88.3637776914108
563,LEV,0.9,0.6,89.11870503597122,96.84256527914346,88.43373493975903
564,LEV,0.9,0.7000000000000001,87.74685816876122,96.90024012224406,88.53478429848425
565,LEV,0.9,0.8,86.4816472694718,96.93632795464457,88.65915273999224
566,LEV,0.9,0.9,84.76614699331849,96.99477351916377,88.83793237465993
567,LZD,0.1,0.1,30.697674418604652,99.78859705317105,99.6473773691833
568,LZD,0.1,0.2,29.767441860465116,99.80144751168898,99.66626786726277
569,LZD,0.1,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
570,LZD,0.1,0.4,28.837209302325583,99.80787704130644,99.67886153264908
571,LZD,0.1,0.5,28.837209302325583,99.81428113992955,99.67886153264908
572,LZD,0.1,0.6,28.837209302325583,99.82708933717579,99.67886153264908
573,LZD,0.1,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
574,LZD,0.1,0.8,27.44186046511628,99.83349343579891,99.67886153264908
575,LZD,0.1,0.9,26.046511627906977,99.84630163304516,99.67886153264908
576,LZD,0.2,0.1,30.697674418604652,99.78859705317105,99.6473773691833
577,LZD,0.2,0.2,29.767441860465116,99.80144751168898,99.66626786726277
578,LZD,0.2,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
579,LZD,0.2,0.4,28.837209302325583,99.80787704130644,99.67886153264908
580,LZD,0.2,0.5,28.837209302325583,99.81428113992955,99.67886153264908
581,LZD,0.2,0.6,28.837209302325583,99.82708933717579,99.67886153264908
582,LZD,0.2,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
583,LZD,0.2,0.8,27.44186046511628,99.83349343579891,99.67886153264908
584,LZD,0.2,0.9,26.046511627906977,99.84630163304516,99.67886153264908
585,LZD,0.30000000000000004,0.1,30.697674418604652,99.78859705317105,99.6473773691833
586,LZD,0.30000000000000004,0.2,29.767441860465116,99.80144751168898,99.66626786726277
587,LZD,0.30000000000000004,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
588,LZD,0.30000000000000004,0.4,28.837209302325583,99.80787704130644,99.67886153264908
589,LZD,0.30000000000000004,0.5,28.837209302325583,99.81428113992955,99.67886153264908
590,LZD,0.30000000000000004,0.6,28.837209302325583,99.82708933717579,99.67886153264908
591,LZD,0.30000000000000004,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
592,LZD,0.30000000000000004,0.8,27.44186046511628,99.83349343579891,99.67886153264908
593,LZD,0.30000000000000004,0.9,26.046511627906977,99.84630163304516,99.67886153264908
594,LZD,0.4,0.1,30.697674418604652,99.78859705317105,99.6473773691833
595,LZD,0.4,0.2,29.767441860465116,99.80144751168898,99.66626786726277
596,LZD,0.4,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
597,LZD,0.4,0.4,28.837209302325583,99.80787704130644,99.67886153264908
598,LZD,0.4,0.5,28.837209302325583,99.81428113992955,99.67886153264908
599,LZD,0.4,0.6,28.837209302325583,99.82708933717579,99.67886153264908
600,LZD,0.4,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
601,LZD,0.4,0.8,27.44186046511628,99.83349343579891,99.67886153264908
602,LZD,0.4,0.9,26.046511627906977,99.84630163304516,99.67886153264908
603,LZD,0.5,0.1,30.697674418604652,99.78859705317105,99.6473773691833
604,LZD,0.5,0.2,29.767441860465116,99.80144751168898,99.66626786726277
605,LZD,0.5,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
606,LZD,0.5,0.4,28.837209302325583,99.80787704130644,99.67886153264908
607,LZD,0.5,0.5,28.837209302325583,99.81428113992955,99.67886153264908
608,LZD,0.5,0.6,28.837209302325583,99.82708933717579,99.67886153264908
609,LZD,0.5,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
610,LZD,0.5,0.8,27.44186046511628,99.83349343579891,99.67886153264908
611,LZD,0.5,0.9,26.046511627906977,99.84630163304516,99.67886153264908
612,LZD,0.6,0.1,30.697674418604652,99.78859705317105,99.6473773691833
613,LZD,0.6,0.2,29.767441860465116,99.80144751168898,99.66626786726277
614,LZD,0.6,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
615,LZD,0.6,0.4,28.837209302325583,99.80787704130644,99.67886153264908
616,LZD,0.6,0.5,28.837209302325583,99.81428113992955,99.67886153264908
617,LZD,0.6,0.6,28.837209302325583,99.82708933717579,99.67886153264908
618,LZD,0.6,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
619,LZD,0.6,0.8,27.44186046511628,99.83349343579891,99.67886153264908
620,LZD,0.6,0.9,26.046511627906977,99.84630163304516,99.67886153264908
621,LZD,0.7000000000000001,0.1,30.697674418604652,99.78859705317105,99.6473773691833
622,LZD,0.7000000000000001,0.2,29.767441860465116,99.80144751168898,99.66626786726277
623,LZD,0.7000000000000001,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
624,LZD,0.7000000000000001,0.4,28.837209302325583,99.80787704130644,99.67886153264908
625,LZD,0.7000000000000001,0.5,28.837209302325583,99.81428113992955,99.67886153264908
626,LZD,0.7000000000000001,0.6,28.837209302325583,99.82708933717579,99.67886153264908
627,LZD,0.7000000000000001,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
628,LZD,0.7000000000000001,0.8,27.44186046511628,99.83349343579891,99.67886153264908
629,LZD,0.7000000000000001,0.9,26.046511627906977,99.84630163304516,99.67886153264908
630,LZD,0.8,0.1,30.697674418604652,99.78859705317105,99.6473773691833
631,LZD,0.8,0.2,29.767441860465116,99.80144751168898,99.66626786726277
632,LZD,0.8,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
633,LZD,0.8,0.4,28.837209302325583,99.80787704130644,99.67886153264908
634,LZD,0.8,0.5,28.837209302325583,99.81428113992955,99.67886153264908
635,LZD,0.8,0.6,28.837209302325583,99.82708933717579,99.67886153264908
636,LZD,0.8,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
637,LZD,0.8,0.8,27.44186046511628,99.83349343579891,99.67886153264908
638,LZD,0.8,0.9,26.046511627906977,99.84630163304516,99.67886153264908
639,LZD,0.9,0.1,30.697674418604652,99.78859705317105,99.6473773691833
640,LZD,0.9,0.2,29.767441860465116,99.80144751168898,99.66626786726277
641,LZD,0.9,0.30000000000000004,29.30232558139535,99.80147294268332,99.67886153264908
642,LZD,0.9,0.4,28.837209302325583,99.80787704130644,99.67886153264908
643,LZD,0.9,0.5,28.837209302325583,99.81428113992955,99.67886153264908
644,LZD,0.9,0.6,28.837209302325583,99.82708933717579,99.67886153264908
645,LZD,0.9,0.7000000000000001,28.37209302325581,99.82708933717579,99.67886153264908
646,LZD,0.9,0.8,27.44186046511628,99.83349343579891,99.67886153264908
647,LZD,0.9,0.9,26.046511627906977,99.84630163304516,99.67886153264908
648,DLM,0.1,0.1,17.258883248730964,99.89964037802125,99.14348641814176
649,DLM,0.1,0.2,16.751269035532996,99.89966555183946,99.1679582347663
650,DLM,0.1,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
651,DLM,0.1,0.4,16.751269035532996,99.9080498202792,99.19243005139082
652,DLM,0.1,0.5,16.751269035532996,99.90805750585089,99.20058732359898
653,DLM,0.1,0.6,16.751269035532996,99.9080651901379,99.20874459580716
654,DLM,0.1,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
655,DLM,0.1,0.8,16.243654822335024,99.90807287314057,99.21690186801534
656,DLM,0.1,0.9,16.243654822335024,99.90807287314057,99.21690186801534
657,DLM,0.2,0.1,16.83673469387755,99.89964037802125,99.13532914593361
658,DLM,0.2,0.2,16.751269035532996,99.89966555183946,99.1679582347663
659,DLM,0.2,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
660,DLM,0.2,0.4,16.751269035532996,99.9080498202792,99.19243005139082
661,DLM,0.2,0.5,16.751269035532996,99.90805750585089,99.20058732359898
662,DLM,0.2,0.6,16.751269035532996,99.9080651901379,99.20874459580716
663,DLM,0.2,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
664,DLM,0.2,0.8,16.243654822335024,99.90807287314057,99.21690186801534
665,DLM,0.2,0.9,16.243654822335024,99.90807287314057,99.21690186801534
666,DLM,0.30000000000000004,0.1,16.83673469387755,99.89964037802125,99.13532914593361
667,DLM,0.30000000000000004,0.2,16.751269035532996,99.89966555183946,99.1679582347663
668,DLM,0.30000000000000004,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
669,DLM,0.30000000000000004,0.4,16.751269035532996,99.9080498202792,99.19243005139082
670,DLM,0.30000000000000004,0.5,16.751269035532996,99.90805750585089,99.20058732359898
671,DLM,0.30000000000000004,0.6,16.751269035532996,99.9080651901379,99.20874459580716
672,DLM,0.30000000000000004,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
673,DLM,0.30000000000000004,0.8,16.243654822335024,99.90807287314057,99.21690186801534
674,DLM,0.30000000000000004,0.9,16.243654822335024,99.90807287314057,99.21690186801534
675,DLM,0.4,0.1,16.83673469387755,99.89964037802125,99.13532914593361
676,DLM,0.4,0.2,16.751269035532996,99.89966555183946,99.1679582347663
677,DLM,0.4,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
678,DLM,0.4,0.4,16.751269035532996,99.9080498202792,99.19243005139082
679,DLM,0.4,0.5,16.751269035532996,99.90805750585089,99.20058732359898
680,DLM,0.4,0.6,16.751269035532996,99.9080651901379,99.20874459580716
681,DLM,0.4,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
682,DLM,0.4,0.8,16.243654822335024,99.90807287314057,99.21690186801534
683,DLM,0.4,0.9,16.243654822335024,99.90807287314057,99.21690186801534
684,DLM,0.5,0.1,16.83673469387755,99.89964037802125,99.13532914593361
685,DLM,0.5,0.2,16.751269035532996,99.89966555183946,99.1679582347663
686,DLM,0.5,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
687,DLM,0.5,0.4,16.751269035532996,99.9080498202792,99.19243005139082
688,DLM,0.5,0.5,16.751269035532996,99.90805750585089,99.20058732359898
689,DLM,0.5,0.6,16.751269035532996,99.9080651901379,99.20874459580716
690,DLM,0.5,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
691,DLM,0.5,0.8,16.243654822335024,99.90807287314057,99.21690186801534
692,DLM,0.5,0.9,16.243654822335024,99.90807287314057,99.21690186801534
693,DLM,0.6,0.1,16.83673469387755,99.89964037802125,99.13532914593361
694,DLM,0.6,0.2,16.751269035532996,99.89966555183946,99.1679582347663
695,DLM,0.6,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
696,DLM,0.6,0.4,16.751269035532996,99.9080498202792,99.19243005139082
697,DLM,0.6,0.5,16.751269035532996,99.90805750585089,99.20058732359898
698,DLM,0.6,0.6,16.751269035532996,99.9080651901379,99.20874459580716
699,DLM,0.6,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
700,DLM,0.6,0.8,16.243654822335024,99.90807287314057,99.21690186801534
701,DLM,0.6,0.9,16.243654822335024,99.90807287314057,99.21690186801534
702,DLM,0.7000000000000001,0.1,16.83673469387755,99.89964037802125,99.13532914593361
703,DLM,0.7000000000000001,0.2,16.751269035532996,99.89966555183946,99.1679582347663
704,DLM,0.7000000000000001,0.30000000000000004,16.751269035532996,99.899673940306,99.17611550697447
705,DLM,0.7000000000000001,0.4,16.751269035532996,99.9080498202792,99.19243005139082
706,DLM,0.7000000000000001,0.5,16.751269035532996,99.90805750585089,99.20058732359898
707,DLM,0.7000000000000001,0.6,16.751269035532996,99.9080651901379,99.20874459580716
708,DLM,0.7000000000000001,0.7000000000000001,16.751269035532996,99.9080651901379,99.20874459580716
709,DLM,0.7000000000000001,0.8,16.243654822335024,99.90807287314057,99.21690186801534
710,DLM,0.7000000000000001,0.9,16.243654822335024,99.90807287314057,99.21690186801534
711,DLM,0.8,0.1,16.41025641025641,99.89964037802125,99.12717187372543
712,DLM,0.8,0.2,16.3265306122449,99.89966555183946,99.15980096255812
713,DLM,0.8,0.30000000000000004,16.3265306122449,99.899673940306,99.1679582347663
714,DLM,0.8,0.4,16.3265306122449,99.9080498202792,99.18427277918263
715,DLM,0.8,0.5,16.3265306122449,99.90805750585089,99.19243005139082
716,DLM,0.8,0.6,16.3265306122449,99.9080651901379,99.20058732359898
717,DLM,0.8,0.7000000000000001,16.3265306122449,99.9080651901379,99.20058732359898
718,DLM,0.8,0.8,16.243654822335024,99.90807287314057,99.21690186801534
719,DLM,0.8,0.9,16.243654822335024,99.90807287314057,99.21690186801534
720,DLM,0.9,0.1,16.41025641025641,99.89964037802125,99.12717187372543
721,DLM,0.9,0.2,16.3265306122449,99.89966555183946,99.15980096255812
722,DLM,0.9,0.30000000000000004,16.3265306122449,99.899673940306,99.1679582347663
723,DLM,0.9,0.4,16.3265306122449,99.9080498202792,99.18427277918263
724,DLM,0.9,0.5,16.3265306122449,99.90805750585089,99.19243005139082
725,DLM,0.9,0.6,16.3265306122449,99.9080651901379,99.20058732359898
726,DLM,0.9,0.7000000000000001,16.3265306122449,99.9080651901379,99.20058732359898
727,DLM,0.9,0.8,16.243654822335024,99.90807287314057,99.21690186801534
728,DLM,0.9,0.9,16.243654822335024,99.90807287314057,99.21690186801534
729,MXF,0.1,0.1,94.31296361709643,92.80898876404494,86.81363662943687
730,MXF,0.1,0.2,94.15515409139213,92.91711696732895,86.84872229694169
731,MXF,0.1,0.30000000000000004,93.65023057821922,92.98945095107567,86.88380796444652
732,MXF,0.1,0.4,93.28596802841919,93.05394190871368,86.92474124320215
733,MXF,0.1,0.5,92.67685744756487,93.13375901816072,86.96567452195778
734,MXF,0.1,0.6,91.32128940843074,93.20404442234378,87.06508391322146
735,MXF,0.1,0.7000000000000001,90.18014835747086,93.29303635008695,87.17618852698673
736,MXF,0.1,0.8,89.21775898520085,93.38350839467373,87.29898836325361
737,MXF,0.1,0.9,87.71929824561403,93.53266705211861,87.46272147827612
738,MXF,0.2,0.1,94.35879467414155,92.7703826955075,86.97736974445938
739,MXF,0.2,0.2,94.20238931834153,92.8707935189032,87.01830302321501
740,MXF,0.2,0.30000000000000004,93.70161857846587,92.94312992943131,87.05338869071984
741,MXF,0.2,0.4,93.34507042253522,93.00763105507632,87.10601719197709
742,MXF,0.2,0.5,92.74136715997182,93.09515915119363,87.1411028594819
743,MXF,0.2,0.6,91.38234259584945,93.165437826195,87.21127419449155
744,MXF,0.2,0.7000000000000001,90.22503516174403,93.25442807482204,87.2814455295012
745,MXF,0.2,0.8,89.24806746310611,93.35262505167424,87.36915969826326
746,MXF,0.2,0.9,87.72360575236759,93.50949628406275,87.48611192327934
747,MXF,0.30000000000000004,0.1,94.368660370759,92.76266533566259,87.01245541196421
748,MXF,0.30000000000000004,0.2,94.21255699754471,92.86307743436357,87.05338869071984
749,MXF,0.30000000000000004,0.30000000000000004,93.71268001404988,92.93541424539266,87.08847435822466
750,MXF,0.30000000000000004,0.4,93.3567662565905,92.99991706062868,87.1411028594819
751,MXF,0.30000000000000004,0.5,92.7541329581428,93.0874430169913,87.17618852698673
752,MXF,0.30000000000000004,0.6,91.3884007029877,93.15772034459907,87.22881702824397
753,MXF,0.30000000000000004,0.7000000000000001,90.23190442726634,93.24671025407596,87.29898836325361
754,MXF,0.30000000000000004,0.8,89.24806746310611,93.35262505167424,87.36915969826326
755,MXF,0.30000000000000004,0.9,87.72360575236759,93.50949628406275,87.48611192327934
756,MXF,0.4,0.1,94.37062937062936,92.73952095808383,87.03584585696743
757,MXF,0.4,0.2,94.21458625525946,92.8399368718332,87.07677913572306
758,MXF,0.4,0.30000000000000004,93.71488764044943,92.9122748775832,87.11186480322787
759,MXF,0.4,0.4,93.36143308746048,92.97678275290215,87.17034091573592
760,MXF,0.4,0.5,92.75668073136427,93.0643022870401,87.19957897198995
761,MXF,0.4,0.6,91.39142656359803,93.13457556935818,87.25220747324718
762,MXF,0.4,0.7000000000000001,90.2353354408149,93.22356445474102,87.32237880825683
763,MXF,0.4,0.8,89.2518440463646,93.32947594643743,87.39255014326648
764,MXF,0.4,0.9,87.72791023842917,93.48633699331297,87.50950236828255
765,MXF,0.5,0.1,94.38437391001047,92.75494925969056,87.06508391322146
766,MXF,0.5,0.2,94.22875131164743,92.85536263188501,87.10601719197709
767,MXF,0.5,0.30000000000000004,93.73249299719888,92.92769984228438,87.1469504707327
768,MXF,0.5,0.4,93.38003502626971,92.98449290985985,87.21127419449155
769,MXF,0.5,0.5,92.7795303189625,93.0797281617769,87.24051225074557
770,MXF,0.5,0.6,91.40652402665731,93.1500041414727,87.2697503069996
771,MXF,0.5,0.7000000000000001,90.24219024219025,93.23899371069182,87.32237880825683
772,MXF,0.5,0.8,89.25561797752809,93.3449074074074,87.38670253201568
773,MXF,0.5,0.9,87.72791023842917,93.50177524564445,87.49780714578095
774,MXF,0.6,0.1,94.38437391001047,92.75494925969056,87.06508391322146
775,MXF,0.6,0.2,94.22875131164743,92.85536263188501,87.10601719197709
776,MXF,0.6,0.30000000000000004,93.73249299719888,92.92769984228438,87.1469504707327
777,MXF,0.6,0.4,93.38003502626971,92.98449290985985,87.21127419449155
778,MXF,0.6,0.5,92.7795303189625,93.0797281617769,87.24051225074557
779,MXF,0.6,0.6,91.40652402665731,93.1500041414727,87.2697503069996
780,MXF,0.6,0.7000000000000001,90.24219024219025,93.23899371069182,87.32237880825683
781,MXF,0.6,0.8,89.25561797752809,93.3449074074074,87.38670253201568
782,MXF,0.6,0.9,87.72791023842917,93.50177524564445,87.49780714578095
783,MXF,0.7000000000000001,0.1,94.368660370759,92.76266533566259,87.01245541196421
784,MXF,0.7000000000000001,0.2,94.21255699754471,92.86307743436357,87.05338869071984
785,MXF,0.7000000000000001,0.30000000000000004,93.71268001404988,92.93541424539266,87.08847435822466
786,MXF,0.7000000000000001,0.4,93.3567662565905,92.99991706062868,87.1411028594819
787,MXF,0.7000000000000001,0.5,92.7541329581428,93.0874430169913,87.17618852698673
788,MXF,0.7000000000000001,0.6,91.3884007029877,93.15772034459907,87.22881702824397
789,MXF,0.7000000000000001,0.7000000000000001,90.23190442726634,93.24671025407596,87.29898836325361
790,MXF,0.7000000000000001,0.8,89.24806746310611,93.35262505167424,87.36915969826326
791,MXF,0.7000000000000001,0.9,87.72360575236759,93.50949628406275,87.48611192327934
792,MXF,0.8,0.1,94.33895921237693,92.79354248148456,86.90135079819893
793,MXF,0.8,0.2,94.18194640338506,92.8939494680851,86.94228407695456
794,MXF,0.8,0.30000000000000004,93.67937853107344,92.96628467032055,86.97736974445938
795,MXF,0.8,0.4,93.32155477031802,93.03078071849332,87.02999824571663
796,MXF,0.8,0.5,92.71570014144271,93.11831523090954,87.06508391322146
797,MXF,0.8,0.6,91.35802469135803,93.18859794497845,87.1469504707327
798,MXF,0.8,0.7000000000000001,90.20781965480803,93.27758920440434,87.23466463949477
799,MXF,0.8,0.8,89.23672177277524,93.3757856434006,87.33407403075843
800,MXF,0.8,0.9,87.71929824561403,93.53266705211861,87.46272147827612
801,MXF,0.9,0.1,94.31296361709643,92.80898876404494,86.81363662943687
802,MXF,0.9,0.2,94.15515409139213,92.91711696732895,86.84872229694169
803,MXF,0.9,0.30000000000000004,93.65023057821922,92.98945095107567,86.88380796444652
804,MXF,0.9,0.4,93.28596802841919,93.05394190871368,86.92474124320215
805,MXF,0.9,0.5,92.67685744756487,93.13375901816072,86.96567452195778
806,MXF,0.9,0.6,91.32128940843074,93.20404442234378,87.06508391322146
807,MXF,0.9,0.7000000000000001,90.18014835747086,93.29303635008695,87.17618852698673
808,MXF,0.9,0.8,89.21775898520085,93.38350839467373,87.29898836325361
809,MXF,0.9,0.9,87.71929824561403,93.53266705211861,87.46272147827612
810,EMB,0.1,0.1,95.23222359227292,91.45557363080022,90.6068212018308
811,EMB,0.1,0.2,94.98148909913617,91.56631156399567,90.86077070721984
812,EMB,0.1,0.30000000000000004,94.75632325724861,91.62849774835456,91.07928539790345
813,EMB,0.1,0.4,94.61016251800041,91.68714483182306,91.25941237265613
814,EMB,0.1,0.5,94.38271604938272,91.75902135981899,91.35390521187067
815,EMB,0.1,0.6,93.99671052631578,91.79241669858293,91.46316255721246
816,EMB,0.1,0.7000000000000001,93.71534195933457,91.83478161007541,91.51631477927063
817,EMB,0.1,0.8,93.17203198687719,91.88827243160512,91.57537280377971
818,EMB,0.1,0.9,92.24473091876408,91.99265802454974,91.65214823564152
819,EMB,0.2,0.1,95.39473684210526,90.49913941480206,82.98833604015947
820,EMB,0.2,0.2,95.14403292181069,90.62459810519998,83.23342684187213
821,EMB,0.2,0.30000000000000004,94.93827160493828,90.69260367678496,83.41945961907574
822,EMB,0.2,0.4,94.81161210623841,90.75787947285367,83.57891628525026
823,EMB,0.2,0.5,94.5840197693575,90.83901192504258,83.67340912446478
824,EMB,0.2,0.6,94.178152643489,90.8777749425874,83.78857227225748
825,EMB,0.2,0.7000000000000001,93.8964241676942,90.92647683807905,83.85058319799202
826,EMB,0.2,0.8,93.35248256052525,90.9882362933707,83.92440572862839
827,EMB,0.2,0.9,92.44162228594838,91.10771711000805,84.01889856784291
828,EMB,0.30000000000000004,0.1,95.53681612505142,90.42378022358957,82.504060239185
829,EMB,0.30000000000000004,0.2,95.28612597776863,90.58089500860585,82.97061863280673
830,EMB,0.30000000000000004,0.30000000000000004,95.08027995059696,90.67237687366168,83.29543776760667
831,EMB,0.30000000000000004,0.4,94.95365602471678,90.74137341988384,83.48147054481028
832,EMB,0.30000000000000004,0.5,94.72599917593737,90.82263635975949,83.5759633840248
833,EMB,0.30000000000000004,0.6,94.31864965006176,90.86147425797385,83.68817363059206
834,EMB,0.30000000000000004,0.7000000000000001,94.03537638831756,90.90986466933356,83.74427875387568
835,EMB,0.30000000000000004,0.8,93.48942287944136,90.97172017860939,83.81514838328657
836,EMB,0.30000000000000004,0.9,92.57435897435897,91.09138026254301,83.9037354200502
837,EMB,0.4,0.1,95.53681612505142,90.42378022358957,82.504060239185
838,EMB,0.4,0.2,95.28612597776863,90.58089500860585,82.97061863280673
839,EMB,0.4,0.30000000000000004,95.08027995059696,90.67237687366168,83.29543776760667
840,EMB,0.4,0.4,94.95365602471678,90.74137341988384,83.48147054481028
841,EMB,0.4,0.5,94.72599917593737,90.82263635975949,83.5759633840248
842,EMB,0.4,0.6,94.31864965006176,90.86147425797385,83.68817363059206
843,EMB,0.4,0.7000000000000001,94.03537638831756,90.90986466933356,83.74427875387568
844,EMB,0.4,0.8,93.48942287944136,90.97172017860939,83.81514838328657
845,EMB,0.4,0.9,92.57435897435897,91.09138026254301,83.9037354200502
846,EMB,0.5,0.1,95.33593589480172,91.38119391338276,90.0546286726709
847,EMB,0.5,0.2,95.0853382685585,91.51872238157996,90.53890447364536
848,EMB,0.5,0.30000000000000004,94.86019736842105,91.6033478613029,90.92278163295437
849,EMB,0.5,0.4,94.71410941999177,91.66506404092465,91.12948471873615
850,EMB,0.5,0.5,94.50617283950618,91.73772758700161,91.22693045917613
851,EMB,0.5,0.6,94.09950657894737,91.77120497180343,91.33618780451795
852,EMB,0.5,0.7000000000000001,93.81676253081348,91.81365030674846,91.38638712535065
853,EMB,0.5,0.8,93.27179487179487,91.8672390004599,91.4424922486343
854,EMB,0.5,0.9,92.37704918032786,91.97180940707828,91.5045031743688
855,EMB,0.6,0.1,95.24297724010663,91.39005765934238,90.19636793149269
856,EMB,0.6,0.2,94.992817566181,91.52732621148785,90.68064373246715
857,EMB,0.6,0.30000000000000004,94.76815757078376,91.61178509532061,91.06452089177617
858,EMB,0.6,0.4,94.6223316912972,91.6733878711065,91.27122397755795
859,EMB,0.6,0.5,94.39540135495793,91.74561773618196,91.36866971799793
860,EMB,0.6,0.6,94.00902749281904,91.77903769537235,91.47497416211428
861,EMB,0.6,0.7000000000000001,93.72693726937268,91.82141899911936,91.525173482947
862,EMB,0.6,0.8,93.18321392016377,91.87492824065215,91.58127860623063
863,EMB,0.6,0.9,92.25265739983647,91.97934595524957,91.64919533441606
864,EMB,0.7000000000000001,0.1,95.23809523809523,91.39717914751031,90.17569762291451
865,EMB,0.7000000000000001,0.2,94.98767460969597,91.5344120151738,90.65997342388897
866,EMB,0.7000000000000001,0.30000000000000004,94.76278496611214,91.61531351101524,91.04680348442345
867,EMB,0.7000000000000001,0.4,94.61680706800905,91.67690889537563,91.25350657020522
868,EMB,0.7000000000000001,0.5,94.38964241676942,91.74913693901036,91.35095231064521
869,EMB,0.7000000000000001,0.6,94.00410677618069,91.78255372945638,91.46020965598701
870,EMB,0.7000000000000001,0.7000000000000001,93.72307692307692,91.82493490580487,91.51336187804517
871,EMB,0.7000000000000001,0.8,93.18042187180012,91.87844458052665,91.57241990255426
872,EMB,0.7000000000000001,0.9,92.25265739983647,91.9828641370869,91.64624243319061
873,EMB,0.8,0.1,95.88758007852863,90.84121453459433,85.47763177321718
874,EMB,0.8,0.2,95.55693325067163,91.03100393700787,86.29263251144249
875,EMB,0.8,0.30000000000000004,95.23219814241486,91.26579739217652,87.90786948176583
876,EMB,0.8,0.4,94.96803464631883,91.4597619610625,89.2455337368965
877,EMB,0.8,0.5,94.50617283950618,91.65049297414797,90.42374132585265
878,EMB,0.8,0.6,94.0234134319162,91.75285478103733,91.17968403956887
879,EMB,0.8,0.7000000000000001,93.72307692307692,91.81929649781593,91.46020965598701
880,EMB,0.8,0.8,93.18042187180012,91.87689009684952,91.55765539642698
881,EMB,0.8,0.9,92.25265739983647,91.98255747236354,91.64328953196515
882,EMB,0.9,0.1,95.97760729836202,90.83845770317434,85.31226930459177
883,EMB,0.9,0.2,95.64586357039188,91.02859020703254,86.12727004281707
884,EMB,0.9,0.30000000000000004,95.31994201698075,91.26240906715968,87.73069540823859
885,EMB,0.9,0.4,95.05483136768052,91.45508390918066,89.053595157242
886,EMB,0.9,0.5,94.61077844311377,91.64592408214064,90.22589694374723
887,EMB,0.9,0.6,94.10673810014424,91.74852652259332,90.98479255868891
888,EMB,0.9,0.7000000000000001,93.80530973451327,91.81542477638297,91.2682710763325
889,EMB,0.9,0.8,93.26073556605712,91.87313032139296,91.36571681677248
890,EMB,0.9,0.9,92.36923076923077,91.97930638053266,91.45135095231065
891,RIF,0.1,0.1,96.33805531463814,98.4365356922444,97.11581541218638
892,RIF,0.1,0.2,96.17201812747084,98.48360318895372,97.18021953405018
893,RIF,0.1,0.30000000000000004,96.03549725089225,98.50519485852736,97.21662186379928
894,RIF,0.1,0.4,95.93942901234568,98.51389630116178,97.2418234767025
895,RIF,0.1,0.5,95.78429480995563,98.51818405713817,97.24462365591397
896,RIF,0.1,0.6,95.51547883113126,98.52277390233894,97.27542562724014
897,RIF,0.1,0.7000000000000001,95.11466563885142,98.53930740193665,97.30622759856631
898,RIF,0.1,0.8,94.72214196282384,98.54347023345505,97.32302867383513
899,RIF,0.1,0.9,94.11028774901357,98.57242482668089,97.35663082437276
900,RIF,0.2,0.1,96.33805531463814,98.4365356922444,97.11581541218638
901,RIF,0.2,0.2,96.17238719629772,98.48360318895372,97.18301971326166
902,RIF,0.2,0.30000000000000004,96.03587962962963,98.50519485852736,97.21942204301075
