Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2,TP,FN,TN,FP,UP,UN
AMI,0.8,0.4,85.86135895676047,98.41523341523342,92.3225067666042,83.56713426853707,98.54360711261643,1251,206,16022,258,40,1435
AMI,0.8,0.5,85.41953232462174,98.43414184832669,92.33291692692067,82.96593186372746,98.56054191363252,1242,212,16030,255,43,1430
AMI,0.8,0.6000000000000001,84.40934065934066,98.45946111827165,92.38496772850301,82.09752839011357,98.58312164832064,1229,227,16042,251,41,1422
AMI,0.8,0.7000000000000001,83.52779684282773,98.46625766871165,92.42660836976889,81.29592518370073,98.58876658199266,1217,240,16050,250,40,1415
AMI,0.8,0.8,82.62362637362637,98.47379711921545,92.49947949198418,80.36072144288578,98.59441151566469,1203,253,16066,249,41,1400
AMI,0.8,0.9,81.53740562800274,98.49941814172843,92.56714553404123,79.35871743486975,98.6169912503528,1188,269,16082,245,40,1388
PZA,0.9,0.1,86.31880369074133,97.30419347681385,97.51278153931186,85.04702194357367,97.37595162248259,2713,430,17542,486,47,493
PZA,0.9,0.2,86.07836890729533,97.35455604237147,97.50817557919949,84.70219435736676,97.42454511095514,2702,437,17554,477,51,490
PZA,0.9,0.30000000000000004,85.62320688555945,97.3907262755526,97.59108286122242,84.20062695924764,97.45694076993684,2686,451,17580,471,53,470
PZA,0.9,0.4,84.93630573248407,97.41956918987762,97.64174842245866,83.60501567398119,97.48393715242157,2667,473,17593,466,50,462
PZA,0.9,0.5,84.21219822109276,97.46569278441788,97.73847358481875,83.10344827586206,97.52713136439716,2651,497,17614,458,42,449
PZA,0.9,0.6000000000000001,83.42857142857143,97.49419183538002,97.77532126571784,82.38244514106583,97.55412774688192,2628,522,17625,453,40,443
PZA,0.9,0.7000000000000001,82.7356394795303,97.5330493943249,97.7845331859426,81.72413793103448,97.59192268236056,2607,544,17633,446,39,442
PZA,0.9,0.8,82.20392653578214,97.58849557522123,97.8213808668417,81.37931034482759,97.64591544733005,2596,562,17644,436,32,441
PZA,0.9,0.9,80.94184576485462,97.64432647644327,97.86744046796555,80.28213166144201,97.69990821229955,2561,603,17658,426,26,437
CAP,0.6000000000000001,0.1,83.98692810457517,97.60509816013979,92.27769110764432,80.64853556485355,97.7981477981478,771,147,9496,233,38,853
CAP,0.6000000000000001,0.2,83.24265505984766,97.67967145790554,92.38169526781071,80.02092050209205,97.86429786429787,765,154,9514,226,37,842
CAP,0.6000000000000001,0.30000000000000004,82.3913043478261,97.75177086541423,92.39902929450511,79.2887029288703,97.93044793044793,758,162,9522,219,36,841
CAP,0.6000000000000001,0.4,81.95652173913044,97.7948717948718,92.47703241462992,78.8702928870293,97.96824796824797,754,166,9535,215,36,832
CAP,0.6000000000000001,0.5,81.19565217391305,97.85641025641026,92.47703241462992,78.13807531380753,98.02494802494802,747,173,9541,209,36,832
CAP,0.6000000000000001,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,736,185,9550,205,35,827
CAP,0.6000000000000001,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,725,196,9561,200,35,821
CAP,0.6000000000000001,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,716,205,9571,195,35,816
CAP,0.6000000000000001,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,705,219,9584,191,32,807
PZA,0.1,0.1,86.39240506329115,97.27181989575246,97.61871862189673,85.57993730407524,97.34355596350089,2730,430,17542,492,30,487
PZA,0.1,0.2,86.15335868187579,97.32756708804612,97.60950670167196,85.23510971786834,97.39754872847038,2719,437,17554,482,34,485
PZA,0.1,0.30000000000000004,85.68253968253968,97.374543037554,97.66477822302059,84.60815047021943,97.44074294044597,2699,451,17580,474,40,467
PZA,0.1,0.4,84.98889241510632,97.40338832908868,97.70623186403206,83.94984326018809,97.46773932293073,2678,473,17593,469,39,459
PZA,0.1,0.5,84.25221799746515,97.44951590594744,97.78913914605499,83.35423197492163,97.51093353490631,2659,497,17614,461,34,446
PZA,0.1,0.6000000000000001,83.47055098163395,97.47801559648249,97.82598682695408,82.6332288401254,97.53792991739107,2636,522,17625,456,32,440
PZA,0.1,0.7000000000000001,82.77936055713833,97.51686760314125,97.83519874717885,81.97492163009404,97.57572485286971,2615,544,17633,449,31,439
PZA,0.1,0.8,82.23205817262092,97.57230548028535,97.85822854774078,81.53605015673982,97.6297176178392,2601,562,17644,439,27,438
PZA,0.1,0.9,80.94184576485462,97.6281307016089,97.88125834830271,80.28213166144201,97.68371038280871,2561,603,17658,429,26,434
CAP,0.4,0.1,84.02173913043478,97.60509816013979,92.2950251343387,80.85774058577407,97.7981477981478,773,147,9496,233,36,853
CAP,0.4,0.2,83.27904451682954,97.67967145790554,92.39902929450511,80.23012552301255,97.86429786429787,767,154,9514,226,35,842
CAP,0.4,0.30000000000000004,82.4295010845987,97.75177086541423,92.41636332119951,79.49790794979079,97.93044793044793,760,162,9522,219,34,841
CAP,0.4,0.4,81.99566160520607,97.7948717948718,92.49436644132432,79.07949790794979,97.96824796824797,756,166,9535,215,34,832
CAP,0.4,0.5,81.23644251626898,97.85641025641026,92.49436644132432,78.34728033472803,98.02494802494802,749,173,9541,209,34,832
CAP,0.4,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,736,185,9550,205,35,827
CAP,0.4,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,725,196,9561,200,35,821
CAP,0.4,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,716,205,9571,195,35,816
CAP,0.4,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,705,219,9584,191,32,807
CAP,0.7000000000000001,0.1,83.96946564885496,97.60509816013979,92.26902409429711,80.5439330543933,97.7981477981478,770,147,9496,233,39,853
CAP,0.7000000000000001,0.2,83.2244008714597,97.67967145790554,92.3730282544635,79.9163179916318,97.86429786429787,764,154,9514,226,38,842
CAP,0.7000000000000001,0.30000000000000004,82.3721436343852,97.75177086541423,92.3903622811579,79.18410041841004,97.93044793044793,757,162,9522,219,37,841
CAP,0.7000000000000001,0.4,81.93688792165396,97.7948717948718,92.46836540128271,78.76569037656904,97.96824796824797,753,166,9535,215,37,832
CAP,0.7000000000000001,0.5,81.17519042437432,97.85641025641026,92.46836540128271,78.03347280334728,98.02494802494802,746,173,9541,209,37,832
CAP,0.7000000000000001,0.6000000000000001,79.8913043478261,97.89851358277805,92.52036748136592,76.88284518828452,98.06274806274806,735,185,9550,205,36,827
CAP,0.7000000000000001,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,725,196,9561,200,35,821
CAP,0.7000000000000001,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,716,205,9571,195,35,816
CAP,0.7000000000000001,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,705,219,9584,191,32,807
AMI,0.5,0.1,87.44855967078189,98.27564971055548,92.10909848011659,85.17034068136272,98.41941857183178,1275,183,15958,280,39,1477
AMI,0.5,0.2,86.89986282578876,98.3205167640726,92.19758484280658,84.63593854375418,98.45893310753598,1267,191,15982,273,39,1460
AMI,0.5,0.30000000000000004,86.28257887517147,98.38352796558083,92.27566104518009,84.03473613894455,98.51538244425629,1258,200,16007,263,39,1445
AMI,0.5,0.4,85.86135895676047,98.41523341523342,92.3225067666042,83.56713426853707,98.54360711261643,1251,206,16022,258,40,1435
AMI,0.5,0.5,85.41953232462174,98.43414184832669,92.33291692692067,82.96593186372746,98.56054191363252,1242,212,16030,255,43,1430
AMI,0.5,0.6000000000000001,84.40934065934066,98.45946111827165,92.38496772850301,82.09752839011357,98.58312164832064,1229,227,16042,251,41,1422
AMI,0.5,0.7000000000000001,83.52779684282773,98.46625766871165,92.42660836976889,81.29592518370073,98.58876658199266,1217,240,16050,250,40,1415
AMI,0.5,0.8,82.62362637362637,98.47379711921545,92.49947949198418,80.36072144288578,98.59441151566469,1203,253,16066,249,41,1400
AMI,0.5,0.9,81.53740562800274,98.49941814172843,92.56714553404123,79.35871743486975,98.6169912503528,1188,269,16082,245,40,1388
AMI,0.9,0.1,87.44855967078189,98.27564971055548,92.10909848011659,85.17034068136272,98.41941857183178,1275,183,15958,280,39,1477
AMI,0.9,0.2,86.89986282578876,98.3205167640726,92.19758484280658,84.63593854375418,98.45893310753598,1267,191,15982,273,39,1460
AMI,0.9,0.30000000000000004,86.28257887517147,98.38352796558083,92.27566104518009,84.03473613894455,98.51538244425629,1258,200,16007,263,39,1445
AMI,0.9,0.4,85.86135895676047,98.41523341523342,92.3225067666042,83.56713426853707,98.54360711261643,1251,206,16022,258,40,1435
AMI,0.9,0.5,85.41953232462174,98.43414184832669,92.33291692692067,82.96593186372746,98.56054191363252,1242,212,16030,255,43,1430
AMI,0.9,0.6000000000000001,84.40934065934066,98.45946111827165,92.38496772850301,82.09752839011357,98.58312164832064,1229,227,16042,251,41,1422
AMI,0.9,0.7000000000000001,83.52779684282773,98.46625766871165,92.42660836976889,81.29592518370073,98.58876658199266,1217,240,16050,250,40,1415
AMI,0.9,0.8,82.62362637362637,98.47379711921545,92.49947949198418,80.36072144288578,98.59441151566469,1203,253,16066,249,41,1400
AMI,0.9,0.9,81.53740562800274,98.49941814172843,92.56714553404123,79.35871743486975,98.6169912503528,1188,269,16082,245,40,1388
AMI,0.1,0.1,87.44855967078189,98.27564971055548,92.10909848011659,85.17034068136272,98.41941857183178,1275,183,15958,280,39,1477
AMI,0.1,0.2,86.89986282578876,98.3205167640726,92.19758484280658,84.63593854375418,98.45893310753598,1267,191,15982,273,39,1460
AMI,0.1,0.30000000000000004,86.28257887517147,98.38352796558083,92.27566104518009,84.03473613894455,98.51538244425629,1258,200,16007,263,39,1445
AMI,0.1,0.4,85.86135895676047,98.41523341523342,92.3225067666042,83.56713426853707,98.54360711261643,1251,206,16022,258,40,1435
AMI,0.1,0.5,85.41953232462174,98.43414184832669,92.33291692692067,82.96593186372746,98.56054191363252,1242,212,16030,255,43,1430
AMI,0.1,0.6000000000000001,84.40934065934066,98.45946111827165,92.38496772850301,82.09752839011357,98.58312164832064,1229,227,16042,251,41,1422
AMI,0.1,0.7000000000000001,83.52779684282773,98.46625766871165,92.42660836976889,81.29592518370073,98.58876658199266,1217,240,16050,250,40,1415
AMI,0.1,0.8,82.62362637362637,98.47379711921545,92.49947949198418,80.36072144288578,98.59441151566469,1203,253,16066,249,41,1400
AMI,0.1,0.9,81.53740562800274,98.49941814172843,92.56714553404123,79.35871743486975,98.6169912503528,1188,269,16082,245,40,1388
PZA,0.6000000000000001,0.1,86.35786802030458,97.29879638360418,97.55884114043573,85.32915360501568,97.37055234598564,2722,430,17542,487,38,492
PZA,0.6000000000000001,0.2,86.12257859637981,97.349157054126,97.55884114043573,85.01567398119121,97.41914583445819,2712,437,17554,478,41,489
PZA,0.6000000000000001,0.30000000000000004,85.68253968253968,97.38533126523376,97.65556630279582,84.60815047021943,97.45154149343988,2699,451,17580,472,40,469
PZA,0.6000000000000001,0.4,84.99841420869014,97.4141749723145,97.70623186403206,84.01253918495298,97.47853787592463,2680,473,17593,467,37,461
PZA,0.6000000000000001,0.5,84.27712749130022,97.4602998948708,97.80295702639215,83.51097178683385,97.52173208790023,2664,497,17614,459,29,448
PZA,0.6000000000000001,0.6000000000000001,83.49668036674043,97.48879915924553,97.83980470729124,82.78996865203762,97.54872847038497,2641,522,17625,454,27,442
PZA,0.6000000000000001,0.7000000000000001,82.80113815997471,97.52765486725664,97.84441066740362,82.10031347962382,97.58652340586362,2619,544,17633,447,27,441
PZA,0.6000000000000001,0.8,82.23767383059418,97.58309827996239,97.85362258762838,81.56739811912226,97.64051617083311,2602,562,17644,437,26,440
PZA,0.6000000000000001,0.9,80.94184576485462,97.63892728780758,97.87204642807794,80.28213166144201,97.6945089358026,2561,603,17658,427,26,436
CAP,0.9,0.1,84.26842684268426,97.54504267200505,90.13693881088577,80.1255230125523,97.7981477981478,766,143,9258,233,47,1091
CAP,0.9,0.2,83.6083608360836,97.62130302073466,90.22360894435776,79.49790794979079,97.86429786429787,760,149,9275,226,47,1081
CAP,0.9,0.30000000000000004,82.74725274725274,97.69522205851399,90.24094297105218,78.76569037656904,97.93044793044793,753,157,9283,219,46,1080
CAP,0.9,0.4,82.3076923076923,97.73969722455845,90.32761310452419,78.34728033472803,97.96824796824797,749,161,9297,215,46,1070
CAP,0.9,0.5,81.62816281628163,97.80300641227794,90.32761310452419,77.61506276150628,98.02494802494802,742,167,9304,209,47,1069
CAP,0.9,0.6000000000000001,80.32967032967034,97.84663865546219,90.39694921130177,76.4644351464435,98.06274806274806,731,179,9315,205,46,1062
CAP,0.9,0.7000000000000001,79.14379802414928,97.90048288893554,90.4576183047322,75.418410041841,98.1099981099981,721,190,9326,200,45,1056
CAP,0.9,0.8,78.26564215148188,97.95404469625433,90.5009533714682,74.581589958159,98.15724815724816,713,198,9336,195,45,1051
CAP,0.9,0.9,76.85589519650655,97.9979035639413,90.62229155832901,73.64016736401673,98.1950481950482,704,212,9349,191,40,1042
CAP,0.8,0.1,84.28571428571429,97.54504267200505,90.14560582423297,80.23012552301255,97.7981477981478,767,143,9258,233,46,1091
CAP,0.8,0.2,83.62637362637363,97.62130302073466,90.23227595770497,79.60251046025104,97.86429786429787,761,149,9275,226,46,1081
CAP,0.8,0.30000000000000004,82.7661909989023,97.69522205851399,90.24960998439937,78.8702928870293,97.93044793044793,754,157,9283,219,45,1080
CAP,0.8,0.4,82.3271130625686,97.73969722455845,90.33628011787138,78.45188284518828,97.96824796824797,750,161,9297,215,45,1070
CAP,0.8,0.5,81.64835164835165,97.80300641227794,90.33628011787138,77.71966527196653,98.02494802494802,743,167,9304,209,46,1069
CAP,0.8,0.6000000000000001,80.35126234906696,97.84663865546219,90.405616224649,76.56903765690377,98.06274806274806,732,179,9315,205,45,1062
CAP,0.8,0.7000000000000001,79.16666666666666,97.90048288893554,90.46628531807939,75.52301255230127,98.1099981099981,722,190,9326,200,44,1056
CAP,0.8,0.8,78.28947368421053,97.95404469625433,90.50962038481539,74.68619246861925,98.15724815724816,714,198,9336,195,44,1051
CAP,0.8,0.9,76.83060109289617,97.9979035639413,90.6136245449818,73.5355648535565,98.1950481950482,703,212,9349,191,41,1042
ETH,0.4,0.1,90.95744680851064,86.7080745341615,90.4301594973417,82.92344994804294,88.00448430493275,2394,238,9074,1391,255,1131
ETH,0.4,0.2,90.6950246866692,86.85866870112531,90.58206172754264,82.71562175268444,88.11659192825113,2388,245,9108,1378,254,1110
ETH,0.4,0.30000000000000004,90.54669703872437,86.97307070130364,90.74777325139819,82.61170765500519,88.19420489824077,2385,249,9140,1369,253,1087
ETH,0.4,0.4,90.28462998102466,87.07347210341221,90.83753366015328,82.40387945964669,88.27181786823043,2379,256,9161,1360,252,1075
ETH,0.4,0.5,90.0531511009871,87.18533295335803,90.87205689428986,82.16141323172845,88.36667816488443,2372,262,9178,1349,253,1069
ETH,0.4,0.6000000000000001,89.4577171027683,87.27928612113158,90.941103362563,81.71111880845167,88.44429113487409,2359,278,9194,1340,250,1062
ETH,0.4,0.7000000000000001,89.04473085670963,87.37431227471069,91.00324518400885,81.36473848285416,88.52190410486375,2349,289,9211,1331,249,1054
ETH,0.4,0.8,88.28658074298711,87.45023696682465,91.05848235862736,80.67197783165916,88.58226974818903,2329,309,9226,1324,249,1046
ETH,0.4,0.9,87.08946772366932,87.53195115024141,91.22419388248291,79.90994111534465,88.64263539151432,2307,342,9246,1317,238,1033
PZA,0.2,0.1,86.39670990192977,97.27721399656187,97.61871862189673,85.61128526645768,97.34895523999784,2731,430,17542,491,29,488
PZA,0.2,0.2,86.1665083887306,97.32756708804612,97.62332458200912,85.32915360501568,97.39754872847038,2722,437,17554,482,31,485
PZA,0.2,0.30000000000000004,85.69616238503014,97.374543037554,97.67859610335773,84.70219435736676,97.44074294044597,2702,451,17580,474,37,467
PZA,0.2,0.4,85.00317057704501,97.40338832908868,97.7200497443692,84.04388714733543,97.46773932293073,2681,473,17593,469,36,459
PZA,0.2,0.5,84.26717315606204,97.44951590594744,97.80295702639215,83.44827586206897,97.51093353490631,2662,497,17614,461,31,446
PZA,0.2,0.6000000000000001,83.48101265822785,97.47801559648249,97.83519874717885,82.69592476489028,97.53792991739107,2638,522,17625,456,30,440
PZA,0.2,0.7000000000000001,82.79025624802277,97.51686760314125,97.84441066740362,82.03761755485893,97.57572485286971,2617,544,17633,449,29,439
PZA,0.2,0.8,82.23767383059418,97.57230548028535,97.86283450785317,81.56739811912226,97.6297176178392,2602,562,17644,439,26,438
PZA,0.2,0.9,80.9478672985782,97.6281307016089,97.8858643084151,80.31347962382445,97.68371038280871,2562,603,17658,429,25,434
ETH,0.8,0.1,90.92295957284516,86.67494507593848,90.38873161637783,82.57706962244544,87.969989651604,2384,238,9074,1395,265,1127
ETH,0.8,0.2,90.6559877955759,86.8338259128611,90.52682455292413,82.33460339452719,88.09072093825458,2377,245,9108,1381,265,1107
ETH,0.8,0.30000000000000004,90.50705299275639,86.9482496194825,90.69253607677967,82.23068929684794,88.16833390824422,2374,249,9140,1372,264,1084
ETH,0.8,0.4,90.24018299656882,87.05692293072318,90.76848719188013,81.98822306892968,88.25457054156605,2367,256,9161,1362,264,1073
ETH,0.8,0.5,90.0114372855509,87.17705167173251,90.80301042601671,81.78039487357118,88.35805450155226,2361,262,9178,1350,264,1068
ETH,0.8,0.6000000000000001,89.42965779467681,87.27100142382534,90.89967548159912,81.46865258053343,88.43566747154192,2352,278,9194,1341,257,1061
ETH,0.8,0.7000000000000001,89.01975683890578,87.36602485061178,90.96872194987226,81.15691028749566,88.51328044153156,2343,289,9211,1332,255,1053
ETH,0.8,0.8,88.29101932550209,87.45852687458527,91.05848235862736,80.70661586421892,88.59089341152121,2330,309,9226,1323,248,1047
ETH,0.8,0.9,87.08946772366932,87.5402385911759,91.2172892356556,79.90994111534465,88.65125905484649,2307,342,9246,1316,238,1034
BDQ,0.2,0.1,52.20588235294118,99.02025435704192,95.76875111348654,49.30555555555556,99.06154123804367,71,65,10511,104,8,467
BDQ,0.2,0.2,51.09489051094891,99.06823529411764,95.86673792980581,48.61111111111111,99.1066594477531,70,67,10526,99,7,457
BDQ,0.2,0.30000000000000004,47.44525547445255,99.09833755987603,96.06271156244432,45.13888888888889,99.13373037357877,65,72,10551,96,7,435
BDQ,0.2,0.4,44.85294117647059,99.20195286827528,96.0894352396223,42.36111111111111,99.23299043493954,61,75,10566,85,8,431
BDQ,0.2,0.5,41.911764705882355,99.23048048048048,96.1339747015856,39.58333333333333,99.2600613607652,57,79,10574,82,8,426
BDQ,0.2,0.6000000000000001,38.51851851851852,99.28698752228165,96.15179048637093,36.11111111111111,99.31420321241653,52,83,10583,76,9,423
BDQ,0.2,0.7000000000000001,35.76642335766424,99.2966991747937,96.21414573311955,34.02777777777778,99.32322685435841,49,88,10589,75,7,418
BDQ,0.2,0.8,35.03649635036496,99.35338768625246,96.27650097986816,33.33333333333333,99.37736870600975,48,89,10602,69,7,411
BDQ,0.2,0.9,31.61764705882353,99.38179093293368,96.3121325494388,29.86111111111111,99.4044396318354,43,93,10610,66,8,406
KAN,0.30000000000000004,0.1,83.55150825270347,97.13139418254765,91.82922138579043,79.82599238716693,97.37775061124695,1468,289,14526,429,82,1405
KAN,0.30000000000000004,0.2,83.14350797266515,97.15525876460768,91.93362272652344,79.39097335508428,97.3960880195599,1460,296,14549,426,83,1385
KAN,0.30000000000000004,0.30000000000000004,82.51708428246015,97.18366257341164,91.98307599318643,78.79282218597064,97.42053789731051,1449,307,14562,422,83,1376
KAN,0.30000000000000004,0.4,82.09806157354618,97.22426102622272,91.98857080059344,78.30342577487765,97.45721271393643,1440,314,14571,416,85,1373
KAN,0.30000000000000004,0.5,81.69897377423034,97.23889555822329,92.02703445244245,77.92278412180534,97.46943765281173,1433,321,14580,414,85,1366
KAN,0.30000000000000004,0.6000000000000001,80.74074074074075,97.27369684042128,92.07648771910544,77.05274605764002,97.5,1417,338,14593,409,84,1358
KAN,0.30000000000000004,0.7000000000000001,80.0,97.29513657561625,92.12044617836145,76.3458401305057,97.51833740831296,1404,351,14604,406,84,1350
KAN,0.30000000000000004,0.8,79.25925925925927,97.32428115015975,92.19737348205945,75.6389342033714,97.54278728606357,1391,364,14622,402,84,1336
KAN,0.30000000000000004,0.9,78.31531018782016,97.3521389129133,92.24682674872246,74.82327351821642,97.56723716381418,1376,381,14633,398,82,1329
KAN,0.7000000000000001,0.1,83.53276353276354,97.14438574199158,91.80724215616243,79.71723762914628,97.38997555012226,1466,289,14526,427,84,1407
KAN,0.7000000000000001,0.2,83.12428734321551,97.16823615841848,91.91164349689544,79.28221859706362,97.4083129584352,1458,296,14549,424,85,1387
KAN,0.7000000000000001,0.30000000000000004,82.49714937286203,97.20312395701221,91.95560195615144,78.68406742794998,97.43887530562347,1447,307,14562,419,85,1379
KAN,0.7000000000000001,0.4,82.07762557077626,97.24372664175121,91.96109676355843,78.19467101685699,97.47555012224939,1438,314,14571,413,87,1376
KAN,0.7000000000000001,0.5,81.67808219178082,97.2583550130078,91.99956041540744,77.81402936378467,97.4877750611247,1431,321,14580,411,87,1369
KAN,0.7000000000000001,0.6000000000000001,80.72976054732041,97.29315287685846,92.05450848947746,76.99836867862969,97.51833740831296,1416,338,14593,406,85,1361
KAN,0.7000000000000001,0.7000000000000001,79.98859749144812,97.31458652628773,92.09846694873345,76.29146275149537,97.53667481662592,1403,351,14604,403,85,1353
KAN,0.7000000000000001,0.8,79.24743443557583,97.34371879368884,92.17539425243146,75.58455682436107,97.56112469437653,1390,364,14622,399,85,1339
KAN,0.7000000000000001,0.9,78.30296127562643,97.36509415130747,92.23034232650146,74.76889613920609,97.57946210268949,1375,381,14633,396,83,1331
BDQ,0.6000000000000001,0.1,49.21875,99.41360068097985,95.32335649385355,43.75,99.44053419960296,63,65,10511,62,16,509
BDQ,0.6000000000000001,0.2,47.65625,99.4426074633916,95.43025120256547,42.36111111111111,99.46760512542863,61,67,10526,59,16,497
BDQ,0.6000000000000001,0.30000000000000004,44.61538461538462,99.48142560814634,95.63513272759666,40.27777777777778,99.50369969319618,58,72,10551,55,14,476
BDQ,0.6000000000000001,0.4,43.609022556390975,99.53838907206783,95.74202743630858,40.27777777777778,99.5578415448475,58,75,10566,49,11,467
BDQ,0.6000000000000001,0.5,40.6015037593985,99.55748046323322,95.79547479066453,37.5,99.57588882873128,54,79,10574,47,11,461
BDQ,0.6000000000000001,0.6000000000000001,37.59398496240601,99.60470588235295,95.83110636023517,34.72222222222222,99.62100703844071,50,83,10583,42,11,457
BDQ,0.6000000000000001,0.7000000000000001,33.83458646616541,99.6142991533396,95.87564582219846,31.25,99.6300306803826,45,88,10589,41,11,452
BDQ,0.6000000000000001,0.8,33.08270676691729,99.67095985710257,95.93800106894709,30.555555555555557,99.68417253203393,44,89,10602,35,11,445
BDQ,0.6000000000000001,0.9,30.597014925373134,99.68993704782486,96.00035631569571,28.47222222222222,99.7022198159177,41,93,10610,33,10,439
BDQ,0.30000000000000004,0.1,52.55474452554745,99.0295835688713,95.76875111348654,50.0,99.07056487998557,72,65,10511,103,7,468
BDQ,0.30000000000000004,0.2,51.09489051094891,99.06823529411764,95.86673792980581,48.61111111111111,99.1066594477531,70,67,10526,99,7,457
BDQ,0.30000000000000004,0.30000000000000004,47.82608695652174,99.09833755987603,96.07161945483699,45.83333333333333,99.13373037357877,66,72,10551,96,6,435
BDQ,0.30000000000000004,0.4,45.25547445255474,99.20195286827528,96.09834313201496,43.05555555555556,99.23299043493954,62,75,10566,85,7,431
BDQ,0.30000000000000004,0.5,42.33576642335766,99.23048048048048,96.14288259397826,40.27777777777778,99.2600613607652,58,79,10574,82,7,426
BDQ,0.30000000000000004,0.6000000000000001,38.970588235294116,99.28698752228165,96.16069837876358,36.80555555555556,99.31420321241653,53,83,10583,76,8,423
BDQ,0.30000000000000004,0.7000000000000001,35.76642335766424,99.2966991747937,96.21414573311955,34.02777777777778,99.32322685435841,49,88,10589,75,7,418
BDQ,0.30000000000000004,0.8,35.03649635036496,99.35338768625246,96.27650097986816,33.33333333333333,99.37736870600975,48,89,10602,69,7,411
BDQ,0.30000000000000004,0.9,31.61764705882353,99.38179093293368,96.3121325494388,29.86111111111111,99.4044396318354,43,93,10610,66,8,406
ETH,0.1,0.1,90.89866156787762,86.98379004245466,89.61541117171856,82.33460339452719,88.36667816488443,2377,238,9015,1349,272,1232
ETH,0.1,0.2,90.61662198391421,87.13405238828967,89.7258855209556,81.95358503636993,88.47878578820283,2366,245,9048,1336,276,1212
ETH,0.1,0.30000000000000004,90.46707503828483,87.24058416602614,89.89850169163847,81.84967093869068,88.5477750948603,2363,249,9080,1328,275,1188
ETH,0.1,0.4,90.19532746074302,87.35003359247528,89.96754815991163,81.57256667821268,88.63401172818213,2355,256,9101,1318,276,1177
ETH,0.1,0.5,89.96553044810418,87.4712202609363,90.0020713940482,81.36473848285416,88.73749568816834,2349,262,9118,1306,276,1172
ETH,0.1,0.6000000000000001,89.37714940771876,87.5659093087911,90.09183180280328,81.01835815725667,88.81510865815798,2339,278,9134,1297,270,1165
ETH,0.1,0.7000000000000001,88.96103896103897,87.6448616032947,90.16778291790375,80.67197783165916,88.87547430148327,2329,289,9151,1290,269,1155
ETH,0.1,0.8,88.21959588257721,87.7381066334833,90.2437340330042,80.1524073432629,88.95308727147292,2314,309,9166,1281,264,1149
ETH,0.1,0.9,87.0257966616085,87.82143198546984,90.4301594973417,79.45964669206789,89.01345291479821,2294,342,9187,1274,251,1135
BDQ,0.7000000000000001,0.1,47.15447154471545,99.42300416193719,95.2699091394976,40.27777777777778,99.44955784154484,58,65,10511,61,21,510
BDQ,0.7000000000000001,0.2,45.52845528455284,99.45200302343159,95.37680384820952,38.88888888888889,99.47662876737051,56,67,10526,58,21,498
BDQ,0.7000000000000001,0.30000000000000004,42.4,99.4908062234795,95.58168537324069,36.80555555555556,99.51272333513806,53,72,10551,54,19,477
BDQ,0.7000000000000001,0.4,40.94488188976378,99.54776710005653,95.67967218955995,36.11111111111111,99.56686518678939,52,75,10566,48,17,468
BDQ,0.7000000000000001,0.5,37.79527559055118,99.5668549905838,95.73311954391592,33.33333333333333,99.58491247067316,48,79,10574,46,17,462
BDQ,0.7000000000000001,0.6000000000000001,35.15625,99.61408132530121,95.77765900587922,31.25,99.6300306803826,45,83,10583,41,16,458
BDQ,0.7000000000000001,0.7000000000000001,33.83458646616541,99.62367108853137,95.86673792980581,31.25,99.6390543223245,45,88,10589,40,11,453
BDQ,0.7000000000000001,0.8,33.08270676691729,99.68033095148552,95.92909317655443,30.555555555555557,99.69319617397582,44,89,10602,34,11,446
BDQ,0.7000000000000001,0.9,30.597014925373134,99.69930464198458,95.99144842330305,28.47222222222222,99.7112434578596,41,93,10610,32,10,440
BDQ,0.4,0.1,51.49253731343284,99.0295835688713,95.74202743630858,47.91666666666667,99.07056487998557,69,65,10511,103,10,468
BDQ,0.4,0.2,50.0,99.06823529411764,95.84001425262782,46.52777777777778,99.1066594477531,67,67,10526,99,10,457
BDQ,0.4,0.30000000000000004,47.05882352941176,99.1076460642495,96.04489577765901,44.44444444444444,99.14275401552067,64,72,10551,95,8,436
BDQ,0.4,0.4,45.65217391304348,99.21126760563381,96.09834313201496,43.75,99.24201407688142,63,75,10566,84,6,432
BDQ,0.4,0.5,42.7536231884058,99.23048048048048,96.15179048637093,40.97222222222222,99.2600613607652,59,79,10574,82,6,426
